img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[54.205352783203125, 32.65441131591797, 269.76861572265625, 191.72145080566406];[['area to grab safely with entire hand on the screwdriver']];[213, 116, 254.85, 186];0.08543553736312552
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[347.6721496582031, 114.18963623046875, 370.72021484375, 172.3856658935547];[['pressable surface for index finger on the glue gun tool']];[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[235.81349182128906, 66.0412826538086, 326.3030090332031, 143.60812377929688];[['pressable surface for index finger on the circular saw']];[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[6.457181453704834, 24.38224220275879, 241.5894012451172, 168.8074493408203];[['area to grab safely with entire hand on the solder iron tool']];[123, 65, 221, 83];0.051944962589273
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[40.36778259277344, 135.68592834472656, 107.94955444335938, 319.6200256347656];[['pressable surface for index finger on the weed wacker']];[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[125.95721435546875, 21.032094955444336, 680.7230224609375, 676.8265991210938];[['area to grab safely with entire hand on the wrench tool']];[329, 158.75, 592.12, 410];0.1817115244143703
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[244.01113891601562, 432.8484802246094, 463.1947326660156, 700.6743774414062];[['pressable surface for index finger on the circular saw']];[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[122.76856994628906, 1.3639423847198486, 498.08966064453125, 292.3809814453125];[['area to grab safely with entire hand on the solder iron tool']];[364, 212.24, 419.89, 284];0.03671936415704337
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[524.8025512695312, 306.6389465332031, 577.1666870117188, 375.6924743652344];[['pressable surface for index finger on the circular saw']];[511, 506, 549, 600];0.0
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[144.4607696533203, 106.86360931396484, 1085.00146484375, 970.0474243164062];[['area to grab safely with entire hand on the screwdriver']];[864, 251, 1064, 426];0.043110907448268086
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[269.1476745605469, 105.38666534423828, 442.88983154296875, 311.27935791015625];[['area to grab safely with entire hand on the allen wrench tool']];[271, 223.33000000000004, 426.83000000000004, 425];0.2562029492638524
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[433.367919921875, 61.5533447265625, 564.5895385742188, 103.36466979980469];[['pressable surface for index finger on the glue gun tool']];[331, 142.06, 343.19, 178];0.0
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[40.625396728515625, 76.63634490966797, 137.37857055664062, 142.0717010498047];[['pressable surface for index finger on the drill tool']];[114, 82.51, 125.62, 89];0.011911683190225621
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[502.94464111328125, 110.05742645263672, 700.4125366210938, 1140.827392578125];[['area to grab safely with entire hand on the screwdriver']];[532, 108, 686, 505];0.2983464720417801
