img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[54.205352783203125, 32.65441131591797, 269.76861572265625, 191.72145080566406];[['grasping area placement on the screwdriver']];[213, 116, 254.85, 186];0.08543553736312552
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[347.6721496582031, 114.18963623046875, 370.72021484375, 172.3856658935547];[['index finger placement on the glue gun tool']];[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[235.81349182128906, 66.0412826538086, 326.3030090332031, 143.60812377929688];[['index finger placement on the circular saw']];[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[10.309316635131836, 123.92723846435547, 97.99870300292969, 147.1898193359375];[['grasping area placement on the solder iron tool']];[123, 65, 221, 83];0.0
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[40.36778259277344, 135.68592834472656, 107.94955444335938, 319.6200256347656];[['index finger placement on the weed wacker']];[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[48.277408599853516, 27.904468536376953, 147.33180236816406, 149.90541076660156];[['grasping area placement on the wrench tool']];[329, 158.75, 592.12, 410];0.0
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[244.01113891601562, 432.8484802246094, 463.1947326660156, 700.6743774414062];[['index finger placement on the circular saw']];[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[297.636962890625, 42.92688751220703, 490.80804443359375, 185.8883514404297];[['grasping area placement on the solder iron tool']];[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[107.15849304199219, 71.37024688720703, 515.8688354492188, 758.8740234375];[['index finger placement on the circular saw']];[511, 506, 549, 600];0.001610924718610851
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[144.4607696533203, 106.86360931396484, 1085.00146484375, 970.0474243164062];[['grasping area placement on the screwdriver']];[864, 251, 1064, 426];0.043110907448268086
