img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[53.49652099609375, 91.78324127197266, 195.39381408691406, 192.77748107910156];[['handle on the screwdriver']];[213, 116, 254.85, 186];0.0
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[126.8840560913086, 111.93927764892578, 412.6026611328125, 428.16925048828125];[['trigger on the glue gun tool']];[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[96.03112030029297, 24.034177780151367, 509.7342224121094, 493.18145751953125];[['trigger on the circular saw']];[410, 318.82, 425.45, 347];0.0022432180591723536
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[56.04104232788086, 30.071163177490234, 243.37391662597656, 107.58084106445312];[['handle on the solder iron tool']];[123, 65, 221, 83];0.1214866767231843
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[26.7163028717041, 94.54603576660156, 679.833251953125, 320.2313537597656];[['trigger on the weed wacker']];[311, 136.86, 333.86, 149];0.0018827846616415271
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[320.5147705078125, 158.0880126953125, 454.7452087402344, 283.82794189453125];[['handle on the wrench tool']];[329, 158.75, 592.12, 410];0.2338413392170359
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[251.5696258544922, 0.461482971906662, 1098.6683349609375, 723.6719970703125];[['trigger on the circular saw']];[543, 686, 609.4300000000001, 716];0.0032530201687252748
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[447.97686767578125, 0.5637714266777039, 496.3658447265625, 59.42198181152344];[['handle on the solder iron tool']];[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[105.66180419921875, 59.28176498413086, 1120.336669921875, 1170.2650146484375];[['trigger on the circular saw']];[511, 506, 549, 600];0.0031686701772865294
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[130.62171936035156, 154.6710662841797, 1121.560546875, 983.8952026367188];[['handle on the screwdriver']];[864, 251, 1064, 426];0.04259408214876837
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[269.159423828125, 222.16775512695312, 344.88189697265625, 312.28271484375];[['handle on the allen wrench tool']];[271, 223.33000000000004, 426.83000000000004, 425];0.2074626513229039
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[223.796142578125, 18.801557540893555, 570.1473388671875, 338.9476318359375];[['trigger on the glue gun tool']];[331, 142.06, 343.19, 178];0.00395108984731634
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[42.5273551940918, 80.93402099609375, 85.20635223388672, 131.317138671875];[['trigger on the drill tool']];[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[525.4517211914062, 645.4285888671875, 694.3322143554688, 1141.3634033203125];[['handle on the screwdriver']];[532, 108, 686, 505];0.0
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[649.5756225585938, 223.3673095703125, 687.3507080078125, 277.7296142578125];[['trigger on the drill tool']];[524, 379.37, 635.88, 435];0.0
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[155.55670166015625, 108.25623321533203, 228.49923706054688, 149.44532775878906];[['trigger on the nail gun']];[317, 209.62, 335.85, 235];0.0
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[142.62435913085938, 153.0647430419922, 160.3300018310547, 179.89198303222656];[['trigger on the glue gun tool']];[79, 98.27, 92.97, 109];0.0
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[581.0476684570312, 309.7894287109375, 691.0946044921875, 427.06695556640625];[['trigger on the drill tool']];[283, 395, 316.89, 440];0.0
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[226.0083770751953, 111.54054260253906, 264.349853515625, 146.72731018066406];[['trigger on the nail gun']];[227, 183.37, 252, 206];0.0
