img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[54.614044189453125, 35.19947052001953, 270.0505676269531, 190.30810546875];grip on the screwdriver;[213, 116, 254.85, 186];0.0876674136824784
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[84.55195617675781, 90.30380249023438, 521.6123046875, 711.5855102539062];lever on the glue gun;[249, 697.8299999999999, 317.33, 717];0.003456740867557659
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[85.02108764648438, 23.722604751586914, 513.4075317382812, 534.5504150390625];lever on the circular saw;[410, 318.82, 425.45, 347];0.0019895699832856656
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[5.666245460510254, 29.80575180053711, 241.53933715820312, 165.2079315185547];grip on the solder iron;[123, 65, 221, 83];0.05523247765031407
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[7.6148762702941895, 100.72235107421875, 673.7413330078125, 289.1189270019531];lever on the weed wacker;[311, 136.86, 333.86, 149];0.0022113894048993786
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[322.84820556640625, 158.60340881347656, 455.84063720703125, 285.13641357421875];grip on the wrench;[329, 158.75, 592.12, 410];0.23960418334773922
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[229.71380615234375, 7.95930814743042, 1109.9052734375, 804.3409423828125];lever on the circular saw;[543, 686, 609.4300000000001, 716];0.00284306714802442
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[120.7358169555664, 7.023977756500244, 496.3835754394531, 293.7169494628906];grip on the solder iron;[364, 212.24, 419.89, 284];0.03724077339738091
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[104.34659576416016, 59.28428268432617, 1102.92724609375, 1131.7139892578125];lever on the circular saw;[511, 506, 549, 600];0.0033354886584268484
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[133.35548400878906, 154.65402221679688, 1091.80517578125, 979.4146118164062];grip on the screwdriver;[864, 251, 1064, 426];0.04427624907269812
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.3701171875, 106.55108642578125, 445.3880615234375, 313.1307067871094];grip on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.25913727900134176
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[224.65377807617188, 18.864013671875, 601.2713623046875, 335.5186462402344];lever on the glue gun;[331, 142.06, 343.19, 178];0.0036736293747718887
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[128.15513610839844, 37.59189224243164, 174.6181182861328, 131.56085205078125];lever on the drill;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[515.1012573242188, 113.4828109741211, 696.9647827148438, 1137.5328369140625];grip on the screwdriver;[532, 108, 686, 505];0.3222851131744792
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[17.062854766845703, 29.9569034576416, 1163.8018798828125, 579.7193603515625];lever on the drill;[524, 379.37, 635.88, 435];0.009872379613903116
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[37.17732238769531, 18.419004440307617, 509.5005798339844, 463.6558837890625];lever on the nail gun;[317, 209.62, 335.85, 235];0.002274953432219778
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[40.91231155395508, 25.042003631591797, 171.28134155273438, 120.40653228759766];lever on the glue gun;[79, 98.27, 92.97, 109];0.012056876913038554
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[32.72563171386719, 53.614810943603516, 686.5628662109375, 645.3237915039062];lever on the drill;[283, 395, 316.89, 440];0.003941906082772905
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[31.294967651367188, 4.736993312835693, 433.806884765625, 317.6720275878906];lever on the nail gun;[227, 183.37, 252, 206];0.004491502366485527
