img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[53.88190841674805, 34.899200439453125, 269.44207763671875, 190.41036987304688];place to grab with four fingers on the screwdriver;[213, 116, 254.85, 186];0.0873903340089745
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[84.21347045898438, 89.97480773925781, 522.2197875976562, 709.186279296875];place to put pad of index finger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0028554464581954184
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[84.38681030273438, 23.80391502380371, 512.4027099609375, 535.0708618164062];place to put pad of index finger on the circular saw;[410, 318.82, 425.45, 347];0.001989582048109639
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[5.92041015625, 28.511516571044922, 247.78646850585938, 199.50694274902344];place to grab with four fingers on the solder iron;[123, 65, 221, 83];0.042651976358349414
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[3.509314775466919, 100.81082916259766, 674.044677734375, 289.282470703125];place to put pad of index finger on the weed wacker;[311, 136.86, 333.86, 149];0.0021959740961603014
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[322.3390808105469, 158.16395568847656, 455.4608459472656, 285.3111572265625];place to grab with four fingers on the wrench;[329, 158.75, 592.12, 410];0.2387743993022002
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[234.40313720703125, 4.814300060272217, 1104.0609130859375, 800.5542602539062];place to put pad of index finger on the circular saw;[543, 686, 609.4300000000001, 716];0.002879824053711398
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[120.84174346923828, 6.552713394165039, 496.07196044921875, 293.2720947265625];place to grab with four fingers on the solder iron;[364, 212.24, 419.89, 284];0.03727877942073297
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[107.11577606201172, 59.096885681152344, 1106.7122802734375, 1134.517333984375];place to put pad of index finger on the circular saw;[511, 506, 549, 600];0.003322832362340571
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[136.37054443359375, 155.7485809326172, 1092.4000244140625, 984.572021484375];place to grab with four fingers on the screwdriver;[864, 251, 1064, 426];0.044170746074940176
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[267.53607177734375, 106.98898315429688, 444.37469482421875, 312.82470703125];place to grab with four fingers on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.2588337951890636
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[225.08270263671875, 18.342174530029297, 601.2847900390625, 336.6623840332031];place to put pad of index finger on the glue gun;[331, 142.06, 343.19, 178];0.0036584436109332328
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[42.61016845703125, 35.64466094970703, 175.5160369873047, 143.33712768554688];place to put pad of index finger on the drill;[114, 82.51, 125.62, 89];0.005268916817309975
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[519.6771850585938, 640.5819091796875, 696.0028686523438, 1140.3946533203125];place to grab with four fingers on the screwdriver;[532, 108, 686, 505];0.0
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[7.419833660125732, 29.102466583251953, 1174.4752197265625, 579.1760864257812];place to put pad of index finger on the drill;[524, 379.37, 635.88, 435];0.009695031681459795
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[37.67509460449219, 18.716257095336914, 509.5616760253906, 464.58367919921875];place to put pad of index finger on the nail gun;[317, 209.62, 335.85, 235];0.0022738384351986135
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[42.24629211425781, 23.37977409362793, 171.75218200683594, 121.26052856445312];place to put pad of index finger on the glue gun;[79, 98.27, 92.97, 109];0.011825221909430902
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[30.88916015625, 52.624454498291016, 697.9260864257812, 658.553955078125];place to put pad of index finger on the drill;[283, 395, 316.89, 440];0.003773219835184394
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[37.387229919433594, 6.690507888793945, 435.8001708984375, 318.5233459472656];place to put pad of index finger on the nail gun;[227, 183.37, 252, 206];0.004553750991890264
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[292.3197021484375, 346.195068359375, 1103.5347900390625, 619.12353515625];place to put pad of index finger on the nail gun;[530, 314.75, 561.88, 361];0.002122158949692053
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[449.7410888671875, 66.16893768310547, 1127.163818359375, 981.0097045898438];place to put pad of index finger on the nail gun;[589, 424, 610, 509];0.002880268314207592
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0.0, 140.74476623535156, 410.4103088378906, 313.4839782714844];place to grab with four fingers on the solder iron;[192, 89.18, 330.13, 167];0.04648543636404757
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[8.97481918334961, 102.88426208496094, 393.3421325683594, 266.04864501953125];place to grab with four fingers on the wrench;[176, 111.59000000000003, 360.7, 206];0.27804371468005057
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[45.0511360168457, 84.43952178955078, 331.81719970703125, 348.70025634765625];place to grab with four fingers on the screwdriver;[181, 68, 309.34000000000003, 195];0.18216940961430875
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[15.777511596679688, 15.295085906982422, 399.3169860839844, 378.9857482910156];place to grab with four fingers on the wrench;[118, 119, 313.33000000000004, 285];0.23245281957193875
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[204.18528747558594, 71.93975830078125, 661.1992797851562, 518.6532592773438];place to grab with four fingers on the hammer;[437, 105, 626, 307];0.18700559413349127
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[101.54402923583984, 96.45976257324219, 1202.68505859375, 804.6826171875];place to grab with four fingers on the screwdriver;[169, 252.16000000000008, 559, 523];0.13544548404268852
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[23.953969955444336, 511.3686218261719, 1200.0, 753.93408203125];place to grab with four fingers on the allen key;[184, 478, 1170, 569];0.17859826180234534
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;[492.97149658203125, 37.90226745605469, 591.0389404296875, 360.7906799316406];place to grab with four fingers on the screwdriver;[500, 420.22, 588.89, 658];0.0
29;data/roboflow/screwdriver_11_jpg.rf.86ab0bb274d61307b1c8c456a1da45eb.jpg;[83.08038330078125, 22.327852249145508, 149.64439392089844, 97.37891387939453];place to grab with four fingers on the screwdriver;[93, 99.84, 125.82, 135];0.0
30;data/roboflow/wrench_16_jpg.rf.703192c2275ab50e76511cd07c5f0fa9.jpg;[58.86550521850586, 330.39306640625, 782.1298217773438, 885.845458984375];place to grab with four fingers on the wrench;[306, 500, 691, 797];0.2846251667313051
31;data/roboflow/saw_0_jpg.rf.e6961a1c0a9f05470005a80d79862f58.jpg;[63.02260971069336, 262.013427734375, 1146.3218994140625, 925.4755859375];place to put pad of index finger on the circular saw;[678, 554, 742, 580];0.002315201027149489
32;data/roboflow/hammer_8_jpg.rf.53462f20f1fa485c80c9518436da3e42.jpg;[49.212581634521484, 49.894081115722656, 258.97747802734375, 579.8483276367188];place to grab with four fingers on the hammer;[129, 244, 195, 558];0.1864242459887058
33;data/roboflow/allen_11_jpg.rf.a6c767081f97c455a64eb5ba085342fa.jpg;[803.970703125, 181.94822692871094, 2109.3134765625, 1120.8409423828125];place to grab with four fingers on the allen key;[805, 2696.5, 1862.5, 3069];0.0
