img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[0.3233671188354492, 2.215571641921997, 297.86102294921875, 225.0];area to grab safely with entire hand;[213, 116, 254.85, 186];0.044194348186924456
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[373.53375244140625, 75.85134887695312, 529.25537109375, 165.37745666503906];pressable surface for index finger;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[493.502685546875, 72.99966430664062, 699.799560546875, 116.2251205444336];pressable surface for index finger;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[1.0700465440750122, 0.51083904504776, 249.0, 202.461669921875];area to grab safely with entire hand;[123, 65, 221, 83];0.03523091621729171
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[2.68890643119812, 204.2764129638672, 252.65216064453125, 269.5318603515625];pressable surface for index finger;[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[1.5907957553863525, 5.689635753631592, 749.3323974609375, 750.0];area to grab safely with entire hand;[329, 158.75, 592.12, 410];0.11878300844199068
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[8.641934394836426, 7.379132270812988, 1200.0, 900.0];pressable surface for index finger;[543, 686, 609.4300000000001, 716];0.0018740283744428092
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[2.7068047523498535, 4.337357521057129, 539.7810668945312, 360.0];area to grab safely with entire hand;[364, 212.24, 419.89, 284];0.020996356994488267
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[120.11740112304688, 71.37991333007812, 1189.9559326171875, 1160.95166015625];pressable surface for index finger;[511, 506, 549, 600];0.003064343043122486
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[2.960944175720215, 4.185855388641357, 1199.7786865234375, 1194.7730712890625];area to grab safely with entire hand;[864, 251, 1064, 426];0.024562853082495693
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[3.0199289321899414, 131.37570190429688, 800.0, 531.8854370117188];area to grab safely with entire hand;[271, 223.33000000000004, 426.83000000000004, 425];0.09845365200797913
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[220.812744140625, 16.60699462890625, 488.37139892578125, 318.1383972167969];pressable surface for index finger;[331, 142.06, 343.19, 178];0.005430380070383401
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[126.21365356445312, 39.42499542236328, 175.42369079589844, 130.59230041503906];pressable surface for index finger;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[16.04801368713379, 7.407653331756592, 1200.0, 1200.0];area to grab safely with entire hand;[532, 108, 686, 505];0.043299723107567266
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[15.641999244689941, 26.821170806884766, 1170.3143310546875, 581.5458984375];pressable surface for index finger;[524, 379.37, 635.88, 435];0.009716844051060672
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[47.248470306396484, 92.60786437988281, 285.9937744140625, 226.58920288085938];pressable surface for index finger;[317, 209.62, 335.85, 235];0.0
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[36.75905990600586, 35.499813079833984, 43.88654708862305, 74.30970764160156];pressable surface for index finger;[79, 98.27, 92.97, 109];0.0
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[35.79241180419922, 51.81295394897461, 674.7433471679688, 290.50860595703125];pressable surface for index finger;[283, 395, 316.89, 440];0.0
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[149.35340881347656, 34.034202575683594, 427.55377197265625, 316.1703186035156];pressable surface for index finger;[227, 183.37, 252, 206];0.007207890604131222
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[323.51556396484375, 40.57669448852539, 741.3965454101562, 462.47625732421875];pressable surface for index finger;[530, 314.75, 561.88, 361];0.008363120770263117
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[583.0691528320312, 98.93013000488281, 1100.3414306640625, 945.2481079101562];pressable surface for index finger;[589, 424, 610, 509];0.0040774200117768234
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[4.229430675506592, 1.2016079425811768, 620.0, 348.8001403808594];area to grab safely with entire hand;[192, 89.18, 330.13, 167];0.05022065539347091
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[6.468653678894043, 102.71485137939453, 394.28509521484375, 261.9110107421875];area to grab safely with entire hand;[176, 111.59000000000003, 360.7, 206];0.2824399265411293
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[0.8644580841064453, 4.796934127807617, 400.0, 400.0];area to grab safely with entire hand;[181, 68, 309.34000000000003, 195];0.10332967147994845
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[0.0, 4.004824161529541, 399.0599060058594, 400.0];area to grab safely with entire hand;[118, 119, 313.33000000000004, 285];0.20518662447789957
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[3.0765256881713867, 4.3062639236450195, 892.3226318359375, 596.0];area to grab safely with entire hand;[437, 105, 626, 307];0.07255949137883419
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[105.19473266601562, 98.38949584960938, 1200.434814453125, 781.9472045898438];area to grab safely with entire hand;[169, 252.16000000000008, 559, 523];0.14108891633200915
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[0.0, 159.8638458251953, 1191.363525390625, 1200.0];area to grab safely with entire hand;[184, 478, 1170, 569];0.07240754373859175
