img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[58.184696197509766, 35.62972640991211, 265.4827575683594, 189.25326538085938];place for hand to wrap around;[213, 116, 254.85, 186];0.09198997400397858
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[373.53375244140625, 75.85134887695312, 529.25537109375, 165.37745666503906];place to press with index finger pad;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[185.2407684326172, 86.68290710449219, 506.82855224609375, 463.96282958984375];place to press with index finger pad;[410, 318.82, 425.45, 347];0.0035884445153551497
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[49.93181228637695, 32.94478225708008, 245.28936767578125, 137.52529907226562];place for hand to wrap around;[123, 65, 221, 83];0.08634110152722203
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[243.3304443359375, 178.3119659423828, 448.5206298828125, 253.96046447753906];place to press with index finger pad;[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[35.973541259765625, 4.207491874694824, 665.0814208984375, 676.1207275390625];place for hand to wrap around;[329, 158.75, 592.12, 410];0.15639454826920718
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[357.8780517578125, 64.37894439697266, 820.2200317382812, 701.7769165039062];place to press with index finger pad;[543, 686, 609.4300000000001, 716];0.003545048549214611
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[295.773681640625, 115.65322875976562, 364.3069763183594, 182.3804473876953];place for hand to wrap around;[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[799.8273315429688, 779.8641357421875, 971.5994873046875, 944.7662353515625];place to press with index finger pad;[511, 506, 549, 600];0.0
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[145.24801635742188, 159.6125030517578, 1072.899658203125, 969.4730834960938];place for hand to wrap around;[864, 251, 1064, 426];0.04658787122632178
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[283.3478698730469, 103.90135955810547, 800.0, 307.3027038574219];place for hand to wrap around;[271, 223.33000000000004, 426.83000000000004, 425];0.09680267163926676
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[352.9435119628906, 27.810853958129883, 468.84881591796875, 145.60682678222656];place to press with index finger pad;[331, 142.06, 343.19, 178];0.0
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[141.12452697753906, 93.99542999267578, 170.0361785888672, 114.68795776367188];place to press with index finger pad;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[490.4645080566406, 106.27416229248047, 696.5133056640625, 1129.964111328125];place for hand to wrap around;[532, 108, 686, 505];0.28984959895338874
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[7.577633857727051, 30.180166244506836, 714.7780151367188, 555.31103515625];place to press with index finger pad;[524, 379.37, 635.88, 435];0.016759130517800785
