img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[58.184696197509766, 35.62972640991211, 265.4827575683594, 189.25326538085938];handle to grasp with four fingers;[213, 116, 254.85, 186];0.09198997400397858
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[373.53375244140625, 75.85134887695312, 529.25537109375, 165.37745666503906];trigger to press with index finger;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[113.05701446533203, 31.579944610595703, 515.9533081054688, 478.11883544921875];trigger to press with index finger;[410, 318.82, 425.45, 347];0.0024200086094377025
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[57.33040237426758, 32.774253845214844, 243.3175811767578, 104.16020202636719];handle to grasp with four fingers;[123, 65, 221, 83];0.1328626289736413
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[243.3304443359375, 178.3119659423828, 448.5206298828125, 253.96046447753906];trigger to press with index finger;[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[38.777164459228516, 5.449846267700195, 669.573486328125, 674.939697265625];handle to grasp with four fingers;[329, 158.75, 592.12, 410];0.15654052311800884
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[236.75033569335938, 3.4597814083099365, 1087.140625, 750.3753051757812];trigger to press with index finger;[543, 686, 609.4300000000001, 716];0.003137586654116566
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[123.3123550415039, 43.339229583740234, 496.5767822265625, 292.8935241699219];handle to grasp with four fingers;[364, 212.24, 419.89, 284];0.04305611979895831
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[106.7392578125, 62.434959411621094, 1190.8045654296875, 1158.1414794921875];trigger to press with index finger;[511, 506, 549, 600];0.003007196158741918
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[811.4712524414062, 725.8939208984375, 1081.0723876953125, 972.595947265625];handle to grasp with four fingers;[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[283.3478698730469, 103.90135955810547, 800.0, 307.3027038574219];handle to grasp with four fingers;[271, 223.33000000000004, 426.83000000000004, 425];0.09680267163926676
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[187.6918487548828, 18.307600021362305, 578.8395385742188, 328.7472229003906];trigger to press with index finger;[331, 142.06, 343.19, 178];0.003607977841360013
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[42.107791900634766, 37.99638748168945, 174.67129516601562, 141.2427215576172];trigger to press with index finger;[114, 82.51, 125.62, 89];0.005510007777500658
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[490.4645080566406, 106.27416229248047, 696.5133056640625, 1129.964111328125];handle to grasp with four fingers;[532, 108, 686, 505];0.28984959895338874
