img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[0.0, 74.1207504272461, 61.49742889404297, 182.01622009277344];grasp on the screwdriver;[213, 116, 254.85, 186];0.0
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[0.0, 0.0, 414.42633056640625, 481.7501220703125];press on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0.0, 0.0, 622.5679321289062, 477.1755676269531];press on the circular saw;[410, 318.82, 425.45, 347];0.0014655631172968578
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[0.0, 14.042905807495117, 209.00546264648438, 203.0];grasp on the solder iron;[123, 65, 221, 83];0.03898611476392599
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[369.10888671875, 0.0, 684.0, 181.03343200683594];press on the weed wacker;[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[0.0, 0.0, 247.51681518554688, 230.04150390625];grasp on the wrench;[329, 158.75, 592.12, 410];0.0
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0.0, 0.0, 767.2857666015625, 488.0033874511719];press on the circular saw;[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[0.0, 0.0, 291.2697448730469, 224.18898010253906];grasp on the solder iron;[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[0.0, 0.0, 947.2872924804688, 578.03857421875];press on the circular saw;[511, 506, 549, 600];0.0049917034933957185
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[0.0, 986.514892578125, 305.9901123046875, 1200.0];grasp on the screwdriver;[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[190.60037231445312, 0.0, 504.0299072265625, 171.89517211914062];grasp on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.0
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[0.0, 0.0, 325.8097229003906, 158.97105407714844];press on the glue gun;[331, 142.06, 343.19, 178];0.0
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[0.0, 0.0, 122.35108947753906, 167.0];press on the drill;[114, 82.51, 125.62, 89];0.0026497983608344045
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[285.83953857421875, 446.5293884277344, 755.9601440429688, 878.1369018554688];grasp on the screwdriver;[532, 108, 686, 505];0.035305971395262224
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[0.0, 0.0, 587.2893676757812, 395.1499938964844];press on the drill;[524, 379.37, 635.88, 435];0.004208753107850068
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[0.0, 0.0, 274.55267333984375, 230.18179321289062];press on the nail gun;[317, 209.62, 335.85, 235];0.0
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[0.0, 0.0, 117.88021087646484, 86.34639739990234];press on the glue gun;[79, 98.27, 92.97, 109];0.0
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[0.0, 0.0, 347.4816589355469, 377.5152282714844];press on the drill;[283, 395, 316.89, 440];0.0
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[0.0, 0.0, 234.92001342773438, 151.22337341308594];press on the nail gun;[227, 183.37, 252, 206];0.0
