img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[57.62861633300781, 33.8601188659668, 269.7423095703125, 205.7827606201172];handle on the screwdriver;[213, 116, 254.85, 186];0.080332581012753
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[747.40576171875, 24.37641716003418, 750.0, 610.876953125];trigger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];trigger on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[63.56975555419922, 31.677839279174805, 245.0304718017578, 122.92623138427734];handle on the solder iron;[123, 65, 221, 83];0.1065346147146388
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[234.4694061279297, 101.51301574707031, 675.9611206054688, 276.0622863769531];trigger on the weed wacker;[311, 136.86, 333.86, 149];0.0036012586699577165
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[144.9175262451172, 122.86897277832031, 697.323486328125, 683.037841796875];handle on the wrench;[329, 158.75, 592.12, 410];0.2136400178953195
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0.0, 9.940394401550293, 823.127685546875, 867.816650390625];trigger on the circular saw;[543, 686, 609.4300000000001, 716];0.0028222380978872204
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[105.4056396484375, 20.860139846801758, 493.79901123046875, 290.3548583984375];handle on the solder iron;[364, 212.24, 419.89, 284];0.03831726227373649
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[79.4365234375, 58.15604019165039, 969.7755126953125, 905.3281860351562];trigger on the circular saw;[511, 506, 549, 600];0.004735702259577556
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[817.3262939453125, 728.5829467773438, 1086.5028076171875, 973.6306762695312];handle on the screwdriver;[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[0, 0, 0, 0];handle on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.0
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[214.25157165527344, 19.1359806060791, 582.860107421875, 326.1365966796875];trigger on the glue gun;[331, 142.06, 343.19, 178];0.003871481100998893
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[103.54950714111328, 159.1404266357422, 213.61355590820312, 167.0];trigger on the drill;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[489.28839111328125, 86.25969696044922, 658.7855224609375, 971.7482299804688];handle on the screwdriver;[532, 108, 686, 505];0.3128426484415347
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[150.57640075683594, 0.0, 353.65606689453125, 0.0];trigger on the drill;[524, 379.37, 635.88, 435];0.0
