img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[53.45912551879883, 37.766109466552734, 264.3100280761719, 188.8949737548828];bar on the screwdriver;[213, 116, 254.85, 186];0.0919328278643119
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[39.09828567504883, 117.29106903076172, 735.4398803710938, 854.3575439453125];switch on the glue gun;[249, 697.8299999999999, 317.33, 717];0.002552140255879695
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[76.77433776855469, 54.74174118041992, 554.1705322265625, 539.418701171875];switch on the circular saw;[410, 318.82, 425.45, 347];0.0018816469661607903
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[28.46173095703125, 140.8015594482422, 214.13636779785156, 203.0];bar on the solder iron;[123, 65, 221, 83];0.0
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[130.46066284179688, 18.878068923950195, 640.0834350585938, 382.0917053222656];switch on the weed wacker;[311, 136.86, 333.86, 149];0.0014992841218618587
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[148.24391174316406, 122.44976043701172, 691.1046752929688, 682.0757446289062];bar on the wrench;[329, 158.75, 592.12, 410];0.2176073732175393
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[287.6382141113281, 18.477256774902344, 1174.200927734375, 883.1033325195312];switch on the circular saw;[543, 686, 609.4300000000001, 716];0.0025998465531510547
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[118.22687530517578, 14.502391815185547, 499.2447204589844, 288.6959228515625];bar on the solder iron;[364, 212.24, 419.89, 284];0.03838963815996675
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[16.096715927124023, 258.1045837402344, 911.487548828125, 1151.776123046875];switch on the circular saw;[511, 506, 549, 600];0.004463966012000753
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[226.15855407714844, 199.9943389892578, 1114.2821044921875, 1060.57470703125];bar on the screwdriver;[864, 251, 1064, 426];0.04579343519935686
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[111.43235778808594, 109.29657745361328, 708.3915405273438, 525.8683471679688];bar on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.1263740478707616
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[214.44595336914062, 20.321407318115234, 601.810302734375, 330.7445373535156];switch on the glue gun;[331, 142.06, 343.19, 178];0.0036434100866392905
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[0.2517879009246826, 6.3401265144348145, 176.9176788330078, 157.25677490234375];switch on the drill;[114, 82.51, 125.62, 89];0.0028285311459890577
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[519.1405029296875, 639.4463500976562, 695.1649780273438, 1140.046630859375];bar on the screwdriver;[532, 108, 686, 505];0.0
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[258.030517578125, 23.990467071533203, 1149.613037109375, 596.8797607421875];switch on the drill;[524, 379.37, 635.88, 435];0.01218510473602346
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[39.018924713134766, 38.6973991394043, 453.4524230957031, 455.4862976074219];switch on the nail gun;[317, 209.62, 335.85, 235];0.00276969519624491
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[22.088451385498047, 28.794422149658203, 166.7864532470703, 173.25755310058594];switch on the glue gun;[79, 98.27, 92.97, 109];0.007170947963240874
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[98.63311767578125, 33.85572814941406, 628.1495971679688, 552.169677734375];switch on the drill;[283, 395, 316.89, 440];0.0055566328824041035
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[78.86016082763672, 10.477267265319824, 435.9801940917969, 316.1597595214844];switch on the nail gun;[227, 183.37, 252, 206];0.005182505643796975
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[215.05902099609375, 29.5430908203125, 1108.029052734375, 649.14892578125];switch on the nail gun;[530, 314.75, 561.88, 361];0.002664880056948716
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[312.364501953125, 76.46360778808594, 1136.2490234375, 973.1859741210938];switch on the nail gun;[589, 424, 610, 509];0.002416094265169109
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0, 0, 0, 0];bar on the solder iron;[192, 89.18, 330.13, 167];0.0
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[25.557899475097656, 93.468017578125, 324.2333068847656, 358.95587158203125];bar on the wrench;[176, 111.59000000000003, 360.7, 206];0.16914584350883138
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[45.36823272705078, 85.05668640136719, 328.2370300292969, 343.1361389160156];bar on the screwdriver;[181, 68, 309.34000000000003, 195];0.18765540237904968
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[25.251188278198242, 75.83047485351562, 324.68206787109375, 373.83099365234375];bar on the wrench;[118, 119, 313.33000000000004, 285];0.3633820175719385
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[212.99095153808594, 69.57049560546875, 659.5770874023438, 515.7822875976562];bar on the hammer;[437, 105, 626, 307];0.19158737809183493
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[179.646728515625, 73.89246368408203, 1152.86474609375, 807.38916015625];bar on the screwdriver;[169, 252.16000000000008, 559, 523];0.1433499563846327
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[16.170215606689453, 181.80337524414062, 914.4215698242188, 1050.9334716796875];bar on the allen key;[184, 478, 1170, 569];0.0826767284220881
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;[71.5148696899414, 720.0, 875.2161254882812, 720.0];bar on the screwdriver;[500, 420.22, 588.89, 658];0.0
29;data/roboflow/screwdriver_11_jpg.rf.86ab0bb274d61307b1c8c456a1da45eb.jpg;[82.10021209716797, 22.593616485595703, 202.27149963378906, 159.1386260986328];bar on the screwdriver;[93, 99.84, 125.82, 135];0.07032518712795258
30;data/roboflow/wrench_16_jpg.rf.703192c2275ab50e76511cd07c5f0fa9.jpg;[61.09721374511719, 334.1861572265625, 778.7446899414062, 876.702880859375];bar on the wrench;[306, 500, 691, 797];0.29369252064459767
