img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[58.32269287109375, 34.61579513549805, 268.51239013671875, 190.26426696777344];place to grip with entire hand on the screwdriver;[213, 116, 254.85, 186];0.08954414964904364
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[127.9807357788086, 114.74137878417969, 410.32568359375, 433.8777770996094];place to put index finger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];place to put index finger on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[68.12198638916016, 41.8221435546875, 237.19277954101562, 104.09758758544922];place to grip with entire hand on the solder iron;[123, 65, 221, 83];0.16753793490440527
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[237.4822235107422, 102.73967742919922, 664.6402587890625, 259.62713623046875];place to put index finger on the weed wacker;[311, 136.86, 333.86, 149];0.00414112275031922
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[323.1061706542969, 159.00267028808594, 455.50335693359375, 285.41302490234375];place to grip with entire hand on the wrench;[329, 158.75, 592.12, 410];0.2391980780323112
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0, 0, 0, 0];place to put index finger on the circular saw;[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[106.9935302734375, 87.06369018554688, 221.3214111328125, 193.0767822265625];place to grip with entire hand on the solder iron;[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[0, 0, 0, 0];place to put index finger on the circular saw;[511, 506, 549, 600];0.0
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[817.6011352539062, 729.2686767578125, 1086.7529296875, 973.4642944335938];place to grip with entire hand on the screwdriver;[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.4489440917969, 106.21697998046875, 799.1178588867188, 314.8822021484375];place to grip with entire hand on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.11155194685484533
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[221.66380310058594, 19.081506729125977, 604.0, 339.88140869140625];place to put index finger on the glue gun;[331, 142.06, 343.19, 178];0.0035719233895802082
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[43.73369216918945, 32.379207611083984, 175.3770751953125, 143.98255920410156];place to put index finger on the drill;[114, 82.51, 125.62, 89];0.0051330388725250396
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[521.0756225585938, 643.5051879882812, 695.107421875, 1141.005859375];place to grip with entire hand on the screwdriver;[532, 108, 686, 505];0.0
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[22.910612106323242, 26.85117530822754, 1180.330322265625, 580.7203369140625];place to put index finger on the drill;[524, 379.37, 635.88, 435];0.009708753140799862
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[36.70655059814453, 88.45101165771484, 291.5465393066406, 240.45396423339844];place to put index finger on the nail gun;[317, 209.62, 335.85, 235];0.0
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[61.07006072998047, 29.703405380249023, 146.8317413330078, 85.02112579345703];place to put index finger on the glue gun;[79, 98.27, 92.97, 109];0.0
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[30.164653778076172, 54.64228820800781, 686.1732177734375, 647.6525268554688];place to put index finger on the drill;[283, 395, 316.89, 440];0.003920237528397448
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[0, 0, 0, 0];place to put index finger on the nail gun;[227, 183.37, 252, 206];0.0
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[277.710693359375, 394.34814453125, 499.88494873046875, 625.2734375];place to put index finger on the nail gun;[530, 314.75, 561.88, 361];0.0
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[22.270286560058594, 1.9519613981246948, 1195.4697265625, 1077.4044189453125];place to put index finger on the nail gun;[589, 424, 610, 509];0.0014147351927712164
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0, 0, 0, 0];place to grip with entire hand on the solder iron;[192, 89.18, 330.13, 167];0.0
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[3.508739471435547, 102.8485336303711, 392.01397705078125, 262.9552307128906];place to grip with entire hand on the wrench;[176, 111.59000000000003, 360.7, 206];0.2803357704548318
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[45.16487121582031, 84.28742980957031, 330.6567077636719, 346.4733581542969];place to grip with entire hand on the screwdriver;[181, 68, 309.34000000000003, 195];0.1846689873368708
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[15.907516479492188, 41.65544509887695, 391.89300537109375, 379.7917785644531];place to grip with entire hand on the wrench;[118, 119, 313.33000000000004, 285];0.2550434152062815
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[207.4615936279297, 69.04960632324219, 670.5888061523438, 516.416015625];place to grip with entire hand on the hammer;[437, 105, 626, 307];0.18426782161525596
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[98.68531799316406, 92.21502685546875, 1203.7862548828125, 805.7421264648438];place to grip with entire hand on the screwdriver;[169, 252.16000000000008, 559, 523];0.1339568704613721
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[0, 0, 0, 0];place to grip with entire hand on the allen key;[184, 478, 1170, 569];0.0
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;[493.45166015625, 37.27692413330078, 590.5181274414062, 361.1719970703125];place to grip with entire hand on the screwdriver;[500, 420.22, 588.89, 658];0.0
29;data/roboflow/screwdriver_11_jpg.rf.86ab0bb274d61307b1c8c456a1da45eb.jpg;[81.97893524169922, 21.991207122802734, 203.591796875, 161.14967346191406];place to grip with entire hand on the screwdriver;[93, 99.84, 125.82, 135];0.0681864847325697
