img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[55.49080276489258, 36.12606430053711, 265.9598083496094, 188.65667724609375];grasp on the screwdriver;[213, 116, 254.85, 186];0.09125324934009785
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[32.46595764160156, 115.88008880615234, 740.1146240234375, 857.3873901367188];press on the glue gun;[249, 697.8299999999999, 317.33, 717];0.002496320880144446
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[167.84527587890625, 48.65575408935547, 689.7801513671875, 541.4071655273438];press on the circular saw;[410, 318.82, 425.45, 347];0.0016928765081252158
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[55.76085662841797, 25.846479415893555, 238.64967346191406, 152.84750366210938];grasp on the solder iron;[123, 65, 221, 83];0.07594587794338513
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[94.63311767578125, 8.692926406860352, 606.1419677734375, 381.4924011230469];press on the weed wacker;[311, 136.86, 333.86, 149];0.001455346711178965
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[144.8558807373047, 103.6651611328125, 697.5919189453125, 664.8389282226562];grasp on the wrench;[329, 158.75, 592.12, 410];0.21313009987428463
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0.0, 5.813598155975342, 883.2594604492188, 845.9300537109375];press on the circular saw;[543, 686, 609.4300000000001, 716];0.0026857013529903964
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[119.87210845947266, 24.825225830078125, 499.0794982910156, 299.10650634765625];grasp on the solder iron;[364, 212.24, 419.89, 284];0.03856058191614182
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[15.823315620422363, 258.42498779296875, 912.3906860351562, 1152.471923828125];press on the circular saw;[511, 506, 549, 600];0.004456236196178668
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[226.2000732421875, 200.97952270507812, 1115.7366943359375, 1068.373046875];grasp on the screwdriver;[864, 251, 1064, 426];0.04536156575311557
