img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[53.89713668823242, 33.62663650512695, 265.6514587402344, 194.5624237060547];hold on the screwdriver;[213, 116, 254.85, 186];0.08596241152084795
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[128.88421630859375, 265.4413757324219, 410.75115966796875, 434.3110046386719];toggle on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];toggle on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[0, 0, 0, 0];hold on the solder iron;[123, 65, 221, 83];0.0
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[111.46611022949219, 95.0026626586914, 623.6997680664062, 352.1142578125];toggle on the weed wacker;[311, 136.86, 333.86, 149];0.0021071969952121262
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[146.7523193359375, 103.65262603759766, 684.3523559570312, 665.3155517578125];hold on the wrench;[329, 158.75, 592.12, 410];0.21893988386853966
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0, 0, 0, 0];toggle on the circular saw;[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[110.78974914550781, 8.026756286621094, 502.192138671875, 297.1851806640625];hold on the solder iron;[364, 212.24, 419.89, 284];0.03543702192849736
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[135.94032287597656, 75.99992370605469, 1033.102783203125, 973.3318481445312];toggle on the circular saw;[511, 506, 549, 600];0.004436977618612681
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[227.2284698486328, 211.08389282226562, 1104.3353271484375, 991.7599487304688];hold on the screwdriver;[864, 251, 1064, 426];0.051114566114245676
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[269.7137451171875, 106.4904556274414, 789.4457397460938, 314.9686584472656];hold on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.1137862043562718
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[563.6603393554688, 47.30884552001953, 604.0, 134.19198608398438];toggle on the glue gun;[331, 142.06, 343.19, 178];0.0
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[0, 0, 0, 0];toggle on the drill;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[515.9536743164062, 195.38217163085938, 697.1828002929688, 1094.7015380859375];hold on the screwdriver;[532, 108, 686, 505];0.2702404329868087
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[165.67576599121094, 28.5108699798584, 1064.39697265625, 575.9856567382812];toggle on the drill;[524, 379.37, 635.88, 435];0.012649472199253817
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[91.9150390625, 38.56117630004883, 504.69537353515625, 454.8292541503906];toggle on the nail gun;[317, 209.62, 335.85, 235];0.0027842669104024397
