img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[52.61565399169922, 33.188995361328125, 265.7523498535156, 194.7473602294922];grip on the screwdriver;[213, 116, 254.85, 186];0.08507575745631667
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[278.0259094238281, 86.12074279785156, 523.077392578125, 275.423095703125];lever on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];lever on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[0, 0, 0, 0];grip on the solder iron;[123, 65, 221, 83];0.0
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[111.63215637207031, 96.94844818115234, 623.4401245117188, 329.63458251953125];lever on the weed wacker;[311, 136.86, 333.86, 149];0.002330329672671894
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[325.4648742675781, 158.4509735107422, 456.4201965332031, 286.2577819824219];grip on the wrench;[329, 158.75, 592.12, 410];0.24395428961865692
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0, 0, 0, 0];lever on the circular saw;[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[109.84757232666016, 6.620570182800293, 502.3899841308594, 297.2292175292969];grip on the solder iron;[364, 212.24, 419.89, 284];0.03515777805302419
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[0, 0, 0, 0];lever on the circular saw;[511, 506, 549, 600];0.0
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[226.35195922851562, 180.12152099609375, 1109.2421875, 1011.4143676757812];grip on the screwdriver;[864, 251, 1064, 426];0.04768780037529857
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[270.3404541015625, 107.64869689941406, 444.7548522949219, 312.5301513671875];grip on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.2609827562654694
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[0, 0, 0, 0];lever on the glue gun;[331, 142.06, 343.19, 178];0.0
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[126.8846664428711, 24.22353744506836, 164.82403564453125, 84.96292114257812];lever on the drill;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[514.2494506835938, 165.34536743164062, 696.9615478515625, 1064.68359375];grip on the screwdriver;[532, 108, 686, 505];0.3020875714724982
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[0, 0, 0, 0];lever on the drill;[524, 379.37, 635.88, 435];0.0
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[0, 0, 0, 0];lever on the nail gun;[317, 209.62, 335.85, 235];0.0
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[63.00767517089844, 31.80389404296875, 151.5630340576172, 69.40208435058594];lever on the glue gun;[79, 98.27, 92.97, 109];0.0
