img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[4.019365310668945, 2.3490355014801025, 227.60096740722656, 209.61317443847656];graspable handle on the screwdriver;[213, 116, 254.85, 186];0.021183681178197362
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[35.168670654296875, 95.88995361328125, 736.908447265625, 827.7263793945312];button to press with index finger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0025506062376613333
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[76.5331802368164, 50.65618133544922, 567.3880615234375, 540.524169921875];button to press with index finger on the circular saw;[410, 318.82, 425.45, 347];0.0018106616272289375
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[134.0466766357422, 186.75782775878906, 219.9814453125, 203.0];graspable handle on the solder iron;[123, 65, 221, 83];0.0
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[10.682851791381836, 10.243306159973145, 518.8984985351562, 380.55224609375];button to press with index finger on the weed wacker;[311, 136.86, 333.86, 149];0.0014746287069118769
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[145.40106201171875, 122.21347045898438, 692.7675170898438, 682.8443603515625];graspable handle on the wrench;[329, 158.75, 592.12, 410];0.2154292797057636
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[322.0752258300781, 2.567767858505249, 1097.81396484375, 709.1102905273438];button to press with index finger on the circular saw;[543, 686, 609.4300000000001, 716];0.002798680796031428
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[62.25334167480469, 360.0, 464.7573547363281, 360.0];graspable handle on the solder iron;[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[16.026906967163086, 258.63800048828125, 912.0833129882812, 1151.8670654296875];button to press with index finger on the circular saw;[511, 506, 549, 600];0.004462859915384874
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[196.37245178222656, 170.27609252929688, 1093.6937255859375, 1052.4560546875];graspable handle on the screwdriver;[864, 251, 1064, 426];0.044214314000552334
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[0, 0, 0, 0];graspable handle on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.0
