img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[58.309783935546875, 34.73277282714844, 268.580322265625, 190.3751983642578];handle on the screwdriver;[213, 116, 254.85, 186];0.08951320052743346
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[84.3433837890625, 89.88998413085938, 521.5531616210938, 710.8648681640625];trigger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.00327554893499239
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[84.11019897460938, 23.209827423095703, 513.2199096679688, 536.144287109375];trigger on the circular saw;[410, 318.82, 425.45, 347];0.001978059054799477
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[5.112429618835449, 31.1519832611084, 241.84010314941406, 158.0596466064453];handle on the solder iron;[123, 65, 221, 83];0.058716708593341355
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[6.752485752105713, 100.56011199951172, 674.5796508789062, 288.1641540527344];trigger on the weed wacker;[311, 136.86, 333.86, 149];0.002215076046238476
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[29.653358459472656, 6.677806377410889, 682.4728393554688, 685.875732421875];handle on the wrench;[329, 158.75, 592.12, 410];0.14909753863824393
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[239.9387664794922, 4.533548355102539, 1091.632568359375, 737.1098022460938];trigger on the circular saw;[543, 686, 609.4300000000001, 716];0.0031941049610719773
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[120.939208984375, 1.6015410423278809, 497.2769775390625, 293.71881103515625];handle on the solder iron;[364, 212.24, 419.89, 284];0.03648224040895504
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[105.7410888671875, 59.44587326049805, 1101.9169921875, 1127.713134765625];trigger on the circular saw;[511, 506, 549, 600];0.003356568378517224
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[137.25811767578125, 155.53041076660156, 1092.2244873046875, 983.2930297851562];handle on the screwdriver;[864, 251, 1064, 426];0.04427658904488141
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.4375, 104.1763687133789, 797.395751953125, 317.1958312988281];handle on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.11297028082003265
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[223.96209716796875, 18.839977264404297, 603.1583251953125, 332.8841247558594];trigger on the glue gun;[331, 142.06, 343.19, 178];0.003678976938003338
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[42.32685470581055, 36.4470100402832, 174.60952758789062, 143.33883666992188];trigger on the drill;[114, 82.51, 125.62, 89];0.005333390274346462
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[515.9075927734375, 113.30485534667969, 695.6578369140625, 1138.1922607421875];handle on the screwdriver;[532, 108, 686, 505];0.32598800870942524
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[26.216981887817383, 30.082565307617188, 1160.418212890625, 579.7188110351562];trigger on the drill;[524, 379.37, 635.88, 435];0.009983803824596254
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[36.96451950073242, 20.92996597290039, 500.9878234863281, 463.90985107421875];trigger on the nail gun;[317, 209.62, 335.85, 235];0.002327443644922308
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[40.25644302368164, 26.022804260253906, 171.64712524414062, 120.08714294433594];trigger on the glue gun;[79, 98.27, 92.97, 109];0.012128484957448423
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[29.11085319519043, 53.25249099731445, 695.7273559570312, 654.81689453125];trigger on the drill;[283, 395, 316.89, 440];0.0038029962046547527
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[37.810455322265625, 5.513176918029785, 437.07855224609375, 318.48101806640625];trigger on the nail gun;[227, 183.37, 252, 206];0.004527518553857491
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[269.489013671875, 39.16595458984375, 1101.7955322265625, 624.9818725585938];trigger on the nail gun;[530, 314.75, 561.88, 361];0.0030240264503751182
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[449.9881896972656, 65.65315246582031, 1132.2843017578125, 986.884765625];trigger on the nail gun;[589, 424, 610, 509];0.0028398571253994372
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0.8057346343994141, 108.5448226928711, 597.5980224609375, 307.51947021484375];handle on the solder iron;[192, 89.18, 330.13, 167];0.06649909957881013
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[7.068538665771484, 102.58582305908203, 392.98907470703125, 265.8161315917969];handle on the wrench;[176, 111.59000000000003, 360.7, 206];0.2768128216061952
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[45.42654037475586, 84.07128143310547, 331.3262634277344, 346.89117431640625];handle on the screwdriver;[181, 68, 309.34000000000003, 195];0.18440530613199674
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[17.360782623291016, 7.722892761230469, 399.240478515625, 375.2238464355469];handle on the wrench;[118, 119, 313.33000000000004, 285];0.23104256619480784
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[204.51344299316406, 69.95785522460938, 660.6822509765625, 517.1710205078125];handle on the hammer;[437, 105, 626, 307];0.18714275039219508
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[101.8426284790039, 95.46151733398438, 1203.056884765625, 802.6528930664062];handle on the screwdriver;[169, 252.16000000000008, 559, 523];0.13563401920041848
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[22.545602798461914, 512.7862548828125, 1194.5592041015625, 753.6994018554688];handle on the allen key;[184, 478, 1170, 569];0.17503955289792256
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;[486.0449523925781, 35.96955108642578, 600.3943481445312, 466.7681579589844];handle on the screwdriver;[500, 420.22, 588.89, 658];0.06244575676100141
29;data/roboflow/screwdriver_11_jpg.rf.86ab0bb274d61307b1c8c456a1da45eb.jpg;[83.3837661743164, 22.532272338867188, 149.66879272460938, 96.93619537353516];handle on the screwdriver;[93, 99.84, 125.82, 135];0.0
30;data/roboflow/wrench_16_jpg.rf.703192c2275ab50e76511cd07c5f0fa9.jpg;[59.42873001098633, 330.7265319824219, 780.7579345703125, 883.9214477539062];handle on the wrench;[306, 500, 691, 797];0.2865533453282192
31;data/roboflow/saw_0_jpg.rf.e6961a1c0a9f05470005a80d79862f58.jpg;[60.52207565307617, 268.0953369140625, 1135.43701171875, 927.3681640625];trigger on the circular saw;[678, 554, 742, 580];0.0023480862662539266
32;data/roboflow/hammer_8_jpg.rf.53462f20f1fa485c80c9518436da3e42.jpg;[48.688968658447266, 35.93939208984375, 258.24139404296875, 579.8640747070312];handle on the hammer;[129, 244, 195, 558];0.181820197359821
33;data/roboflow/allen_11_jpg.rf.a6c767081f97c455a64eb5ba085342fa.jpg;[806.2046508789062, 182.49063110351562, 2071.23876953125, 1114.751220703125];handle on the allen key;[805, 2696.5, 1862.5, 3069];0.0
34;data/roboflow/glue_10_jpg.rf.ae54febb95813097775309389f29c77e.jpg;[53.581790924072266, 2.8317792415618896, 196.84182739257812, 172.81227111816406];trigger on the glue gun;[110, 70.9, 137.34, 97];0.029303188483363145
35;data/roboflow/solder_7_jpg.rf.3fa9b0142c7c519b08f9b792668d0360.jpg;[126.54055786132812, 72.71732330322266, 397.4734802246094, 1024.8863525390625];handle on the solder iron;[140, 559, 222, 856];0.0944048853133075
36;data/roboflow/solder_12_jpg.rf.141cf71e923c9580c70f71e929b811fa.jpg;[112.4783706665039, 32.510276794433594, 757.6095581054688, 729.9525146484375];handle on the solder iron;[664, 414, 750.87, 664];0.04826736022436677
37;data/roboflow/solder_0_jpg.rf.d748f8da95299784b7e2496fd1026295.jpg;[927.288330078125, 1856.7398681640625, 1997.1904296875, 2653.9140625];handle on the solder iron;[1388, 1539, 2438, 1979];0.060044004276682876
38;data/roboflow/allen_2_jpg.rf.7a42d727fb9820c4dd80dde675364208.jpg;[212.91629028320312, 1.1656761169433594, 639.2617797851562, 300.5971374511719];handle on the allen key;[217, 894.34, 581.1700000000001, 986];0.0
39;data/roboflow/nail_16_jpg.rf.643dc073f89e2c1d30be10cd1f3078c3.jpg;[58.52202606201172, 22.607131958007812, 536.98046875, 370.6314392089844];trigger on the nail gun;[276, 243, 313.33, 264];0.004707859404703656
40;data/roboflow/saw_14_jpg.rf.bf77b5a93a3a0d5749379e266d44cb5e.jpg;[13.039302825927734, 29.499069213867188, 909.73681640625, 640.625];trigger on the circular saw;[407, 489.34000000000003, 423.67, 551];0.0018756959598451779
41;data/roboflow/glue_3_jpg.rf.1357ae167c4ec9c85e80bd5e17b03c64.jpg;[159.21714782714844, 216.91571044921875, 623.0903930664062, 791.1607666015625];trigger on the glue gun;[290, 543, 424.15999999999997, 593];0.025182362107080462
42;data/roboflow/solder_5_jpg.rf.8386acfec94c47292d320319ceffefe5.jpg;[344.23358154296875, 529.3523559570312, 554.2415771484375, 766.5094604492188];handle on the solder iron;[341, 207.87, 381.63, 421];0.0
43;data/roboflow/hammer_5_jpg.rf.111cf96c55a3c37f56afe7dc3f6224ee.jpg;[127.35218048095703, 146.41416931152344, 608.3661499023438, 481.9107666015625];handle on the hammer;[308, 115, 411, 594];0.1961640958636198
44;data/roboflow/saw_16_jpg.rf.08cb5bb3f895e6ddf476231d93cc87fc.jpg;[9.496106147766113, 0.0, 895.7708740234375, 714.3535766601562];trigger on the circular saw;[430, 902, 483, 970];0.0
45;data/roboflow/hammer_3_jpg.rf.d5d45780df9c29adadeb71cb01ef8fff.jpg;[342.9942932128906, 110.59955596923828, 585.6302490234375, 978.4264526367188];handle on the hammer;[432, 233, 518, 700];0.19073353898081685
46;data/roboflow/allen_15_jpg.rf.84eacc06d0a77038d94e690f48ed9b39.jpg;[0.0, 387.313720703125, 140.57408142089844, 609.5216674804688];handle on the allen key;[143, 380.83000000000004, 855.5, 450];0.0
47;data/roboflow/drill_11_jpg.rf.2af05b31d23bbe92e005ce105e1800f0.jpg;[269.88751220703125, 118.51895904541016, 1157.192138671875, 892.423828125];trigger on the drill;[679, 389.14, 708.28, 467];0.00331990110378023
48;data/roboflow/allen_13_jpg.rf.a0f01b6dde96397f10899cc21473aa0e.jpg;[5.229835033416748, 5.874037265777588, 282.8792724609375, 292.30426025390625];handle on the allen key;[33, 186.25, 119.25, 268];0.08866071434974337
49;data/roboflow/glue_2_jpg.rf.8a15037652e0c691b02a6e546d5a1bbf.jpg;[5.966113090515137, 1.3761520385742188, 491.6221618652344, 973.6839599609375];trigger on the glue gun;[138, 617.83, 180.5, 767];0.013425728000534739
50;data/roboflow/wrench_11_jpg.rf.89e651e4fa1e825d7ca9187a175200b6.jpg;[35.510032653808594, 39.55193328857422, 190.0421142578125, 185.2886962890625];handle on the wrench;[50, 130.93, 117.96, 170];0.11789869761219528
51;data/roboflow/wacker_16_jpg.rf.2147f7f6bf8bb1e498199e5d7b08b40a.jpg;[549.4214477539062, 483.9272766113281, 1446.883544921875, 1079.797607421875];trigger on the weed wacker;[935, 788.75, 986.25, 835];0.004432387577488388
52;data/roboflow/wacker_15_jpg.rf.749dc2f49bd5654fdbe3747de8cf48bb.jpg;[49.809776306152344, 153.01861572265625, 552.3806762695312, 302.62921142578125];trigger on the weed wacker;[357, 217.57, 377.71, 229];0.003148231346462709
53;data/roboflow/glue_6_jpg.rf.619ad5b67a361a53be56c8fbfdfc7b12.jpg;[35.62965393066406, 14.433341979980469, 194.60426330566406, 203.78811645507812];trigger on the glue gun;[104, 139.74, 116.96000000000001, 159];0.008291961132098045
54;data/roboflow/saw_19_jpg.rf.8f47d8dbf342a941d9de7a54cd7d4ef8.jpg;[2.498645782470703, 14.883904457092285, 399.435791015625, 373.0657043457031];trigger on the circular saw;[244, 328.69, 267.12, 334];0.0008634895665751921
