img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[52.959442138671875, 34.816925048828125, 269.2798767089844, 190.3087921142578];place to grip with entire hand on the screwdriver;[213, 116, 254.85, 186];0.08709400806676677
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[84.29207611083984, 90.04412078857422, 522.2919311523438, 709.1289672851562];place to put index finger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0028416166420596085
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[84.14277648925781, 23.639892578125, 511.8038330078125, 535.64599609375];place to put index finger on the circular saw;[410, 318.82, 425.45, 347];0.0019883582238335064
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[57.618473052978516, 31.84307861328125, 242.45123291015625, 145.14202880859375];place to grip with entire hand on the solder iron;[123, 65, 221, 83];0.08423522625351117
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[7.688066005706787, 99.9079818725586, 674.9869995117188, 303.3801574707031];place to put index finger on the weed wacker;[311, 136.86, 333.86, 149];0.0020439461671985714
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[322.8858642578125, 158.2605438232422, 455.3435974121094, 285.0064392089844];place to grip with entire hand on the wrench;[329, 158.75, 592.12, 410];0.2382781446852051
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[237.4993438720703, 1.7084883451461792, 1096.948486328125, 773.827880859375];place to put index finger on the circular saw;[543, 686, 609.4300000000001, 716];0.003003176550796354
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[6.982489585876465, 1.3692163228988647, 540.0, 360.0];place to grip with entire hand on the solder iron;[364, 212.24, 419.89, 284];0.020981063488924853
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[108.11770629882812, 62.51699447631836, 573.409423828125, 591.2996215820312];place to put index finger on the circular saw;[511, 506, 549, 600];0.01315664051865315
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[136.99378967285156, 161.51995849609375, 1089.777587890625, 982.7400512695312];place to grip with entire hand on the screwdriver;[864, 251, 1064, 426];0.04473156719132754
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.5113830566406, 106.50791931152344, 444.7906188964844, 312.62408447265625];place to grip with entire hand on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.2584187555808588
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[225.17864990234375, 18.35049057006836, 601.7009887695312, 336.9670104980469];place to put index finger on the glue gun;[331, 142.06, 343.19, 178];0.0036519324929661337
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[42.29849624633789, 35.78691864013672, 174.83535766601562, 143.03326416015625];place to put index finger on the drill;[114, 82.51, 125.62, 89];0.005305565013138114
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[519.1917724609375, 640.6878662109375, 695.965087890625, 1140.2503662109375];place to grip with entire hand on the screwdriver;[532, 108, 686, 505];0.0
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[8.088798522949219, 29.230680465698242, 1174.22265625, 579.2711791992188];place to put index finger on the drill;[524, 379.37, 635.88, 435];0.009703277360987307
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[37.91935348510742, 18.728307723999023, 509.13507080078125, 464.4638671875];place to put index finger on the nail gun;[317, 209.62, 335.85, 235];0.002277749302237935
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[42.668304443359375, 24.529041290283203, 171.56265258789062, 120.77999114990234];place to put index finger on the glue gun;[79, 98.27, 92.97, 109];0.01208251184333249
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[30.80699348449707, 53.37174606323242, 697.1171875, 660.1725463867188];place to put index finger on the drill;[283, 395, 316.89, 440];0.0037719113753084013
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[37.88236999511719, 6.720458030700684, 435.82708740234375, 318.5027160644531];place to put index finger on the nail gun;[227, 183.37, 252, 206];0.004559848574338711
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[292.3174133300781, 345.96826171875, 1103.4080810546875, 619.01953125];place to put index finger on the nail gun;[530, 314.75, 561.88, 361];0.0021541039378037137
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[450.14337158203125, 65.99832916259766, 1127.216552734375, 980.1714477539062];place to put index finger on the nail gun;[589, 424, 610, 509];0.0028838599254975396
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0.0, 0.0, 607.035888671875, 6.543454647064209];place to grip with entire hand on the solder iron;[192, 89.18, 330.13, 167];0.0
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[9.130268096923828, 102.73603820800781, 392.7986145019531, 265.8586120605469];place to grip with entire hand on the wrench;[176, 111.59000000000003, 360.7, 206];0.2786216484485874
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[44.95502471923828, 84.4990463256836, 331.81060791015625, 348.5295715332031];place to grip with entire hand on the screwdriver;[181, 68, 309.34000000000003, 195];0.18215257552221695
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[15.733642578125, 17.34445571899414, 398.9662170410156, 378.04840087890625];place to grip with entire hand on the wrench;[118, 119, 313.33000000000004, 285];0.23456528007220825
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[204.3695068359375, 72.35931396484375, 660.5006103515625, 517.7268676757812];place to grip with entire hand on the hammer;[437, 105, 626, 307];0.18793380709278915
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[101.51160430908203, 96.2823715209961, 1202.0836181640625, 804.6602783203125];place to grip with entire hand on the screwdriver;[169, 252.16000000000008, 559, 523];0.13548584969135205
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[25.164268493652344, 512.0144653320312, 1198.362548828125, 753.5211791992188];place to grip with entire hand on the allen key;[184, 478, 1170, 569];0.1773191285756893
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;[492.8599548339844, 37.89860534667969, 591.2039184570312, 360.2210388183594];place to grip with entire hand on the screwdriver;[500, 420.22, 588.89, 658];0.0
29;data/roboflow/screwdriver_11_jpg.rf.86ab0bb274d61307b1c8c456a1da45eb.jpg;[83.0663070678711, 22.345918655395508, 149.68643188476562, 97.17572784423828];place to grip with entire hand on the screwdriver;[93, 99.84, 125.82, 135];0.0
30;data/roboflow/wrench_16_jpg.rf.703192c2275ab50e76511cd07c5f0fa9.jpg;[59.27969741821289, 330.3974914550781, 781.0603637695312, 885.3264770507812];place to grip with entire hand on the wrench;[306, 500, 691, 797];0.28547923484847865
31;data/roboflow/saw_0_jpg.rf.e6961a1c0a9f05470005a80d79862f58.jpg;[63.1257209777832, 261.3834228515625, 1147.155029296875, 925.6056518554688];place to put index finger on the circular saw;[678, 554, 742, 580];0.0023109943947331336
32;data/roboflow/hammer_8_jpg.rf.53462f20f1fa485c80c9518436da3e42.jpg;[49.01040267944336, 37.38751220703125, 257.94677734375, 579.896240234375];place to grip with entire hand on the hammer;[129, 244, 195, 558];0.18283224801611575
33;data/roboflow/allen_11_jpg.rf.a6c767081f97c455a64eb5ba085342fa.jpg;[803.7109985351562, 184.0095977783203, 1881.9388427734375, 1124.4014892578125];place to grip with entire hand on the allen key;[805, 2696.5, 1862.5, 3069];0.0
34;data/roboflow/glue_10_jpg.rf.ae54febb95813097775309389f29c77e.jpg;[54.55485534667969, 4.4897847175598145, 196.3606414794922, 174.56857299804688];place to put index finger on the glue gun;[110, 70.9, 137.34, 97];0.029586589945576374
35;data/roboflow/solder_7_jpg.rf.3fa9b0142c7c519b08f9b792668d0360.jpg;[235.95492553710938, 674.2775268554688, 378.32806396484375, 840.773193359375];place to grip with entire hand on the solder iron;[140, 559, 222, 856];0.0
36;data/roboflow/solder_12_jpg.rf.141cf71e923c9580c70f71e929b811fa.jpg;[111.6441421508789, 229.2989501953125, 334.06005859375, 376.30609130859375];place to grip with entire hand on the solder iron;[664, 414, 750.87, 664];0.0
37;data/roboflow/solder_0_jpg.rf.d748f8da95299784b7e2496fd1026295.jpg;[925.2282104492188, 1856.6824951171875, 1997.607421875, 2658.9501953125];place to grip with entire hand on the solder iron;[1388, 1539, 2438, 1979];0.05975915913912195
38;data/roboflow/allen_2_jpg.rf.7a42d727fb9820c4dd80dde675364208.jpg;[213.77024841308594, 1.1321306228637695, 556.4125366210938, 299.9667663574219];place to grip with entire hand on the allen key;[217, 894.34, 581.1700000000001, 986];0.0
39;data/roboflow/nail_16_jpg.rf.643dc073f89e2c1d30be10cd1f3078c3.jpg;[57.706275939941406, 21.11516761779785, 533.4197387695312, 371.3522033691406];place to put index finger on the nail gun;[276, 243, 313.33, 264];0.004705109920455174
40;data/roboflow/saw_14_jpg.rf.bf77b5a93a3a0d5749379e266d44cb5e.jpg;[0.4940509796142578, 29.491640090942383, 932.2504272460938, 638.4344482421875];place to put index finger on the circular saw;[407, 489.34000000000003, 423.67, 551];0.00181159136163317
