img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[58.57666015625, 34.8404541015625, 269.42510986328125, 190.3241424560547];grasp on the screwdriver;[213, 116, 254.85, 186];0.08935899091256588
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[79.8613052368164, 96.01469421386719, 506.1648864746094, 978.8458251953125];press on the glue gun;[249, 697.8299999999999, 317.33, 717];0.003480462136026414
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[83.50322723388672, 22.88670539855957, 517.2713623046875, 535.6337280273438];press on the circular saw;[410, 318.82, 425.45, 347];0.001957531142705814
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[5.327121734619141, 29.5809326171875, 241.3778533935547, 164.76795959472656];grasp on the solder iron;[123, 65, 221, 83];0.055278749846550394
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[4.788468360900879, 100.63774108886719, 672.5498046875, 288.13922119140625];press on the weed wacker;[311, 136.86, 333.86, 149];0.002216506161367147
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[322.15948486328125, 158.4962615966797, 455.8010559082031, 285.5623474121094];grasp on the wrench;[329, 158.75, 592.12, 410];0.23996230916121655
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[64.65179443359375, 9.17183780670166, 1198.645263671875, 890.09716796875];press on the circular saw;[543, 686, 609.4300000000001, 716];0.0019949676417387436
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[120.6335678100586, 6.598618507385254, 496.43511962890625, 293.45947265625];grasp on the solder iron;[364, 212.24, 419.89, 284];0.0372037470823532
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[86.92056274414062, 51.375099182128906, 1103.175048828125, 1152.74365234375];press on the circular saw;[511, 506, 549, 600];0.003191363710978413
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[133.2395477294922, 154.7977294921875, 1092.0621337890625, 979.4497680664062];grasp on the screwdriver;[864, 251, 1064, 426];0.044264855589119856
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[267.92230224609375, 105.75264739990234, 799.605224609375, 317.7975769042969];grasp on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.11372217045999553
