img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[60.3186149597168, 35.522464752197266, 268.4253845214844, 189.9277801513672];handle on the screwdriver;[213, 116, 254.85, 186];0.0911685500448246
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[84.02455139160156, 99.66307067871094, 495.5099182128906, 983.8352661132812];trigger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0036003297951994607
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];trigger on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[9.237539291381836, 31.6593017578125, 242.328125, 152.30300903320312];handle on the solder iron;[123, 65, 221, 83];0.06272911687503059
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[3.191572904586792, 100.0640869140625, 675.19580078125, 310.2655029296875];trigger on the weed wacker;[311, 136.86, 333.86, 149];0.0019646593982195347
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[323.8271484375, 158.90643310546875, 455.1861267089844, 284.29534912109375];handle on the wrench;[329, 158.75, 592.12, 410];0.23701213075305816
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0, 0, 0, 0];trigger on the circular saw;[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[297.1325378417969, 43.64693069458008, 485.7355041503906, 186.36717224121094];handle on the solder iron;[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[0, 0, 0, 0];trigger on the circular saw;[511, 506, 549, 600];0.0
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[818.4718627929688, 728.8834228515625, 1086.326904296875, 972.736083984375];handle on the screwdriver;[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.25787353515625, 106.36115264892578, 799.06884765625, 313.9146423339844];handle on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.11072773878029263
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[221.7238311767578, 18.87843894958496, 604.0, 339.94207763671875];trigger on the glue gun;[331, 142.06, 343.19, 178];0.003569549675623004
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[43.006988525390625, 32.833194732666016, 174.90919494628906, 143.9903106689453];trigger on the drill;[114, 82.51, 125.62, 89];0.0051435325717640555
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[521.2450561523438, 643.3721313476562, 694.6572265625, 1139.86083984375];handle on the screwdriver;[532, 108, 686, 505];0.0
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[22.460973739624023, 26.995473861694336, 1180.29248046875, 581.7650146484375];trigger on the drill;[524, 379.37, 635.88, 435];0.009689548611150074
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[0, 0, 0, 0];trigger on the nail gun;[317, 209.62, 335.85, 235];0.0
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[60.21099090576172, 29.394872665405273, 151.91844177246094, 85.17949676513672];trigger on the glue gun;[79, 98.27, 92.97, 109];0.0
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[27.7130126953125, 55.16462707519531, 687.6368408203125, 646.269287109375];trigger on the drill;[283, 395, 316.89, 440];0.003909542058224138
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[0, 0, 0, 0];trigger on the nail gun;[227, 183.37, 252, 206];0.0
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[276.4487609863281, 37.9576416015625, 833.220458984375, 626.4835815429688];trigger on the nail gun;[530, 314.75, 561.88, 361];0.0044997386399792515
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[72.1722183227539, 63.47983169555664, 1162.18408203125, 1057.7757568359375];trigger on the nail gun;[589, 424, 610, 509];0.0016469914174098701
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0.03414630889892578, 118.18619537353516, 599.7760620117188, 319.6420593261719];handle on the solder iron;[192, 89.18, 330.13, 167];0.054015466460750054
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[3.8913345336914062, 103.06448364257812, 391.76702880859375, 262.5874328613281];handle on the wrench;[176, 111.59000000000003, 360.7, 206];0.281818278036823
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[45.247066497802734, 84.57181549072266, 330.1618957519531, 346.73046875];handle on the screwdriver;[181, 68, 309.34000000000003, 195];0.18448849035118556
