img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[60.06196594238281, 35.7648811340332, 268.1883239746094, 189.55828857421875];bar on the screwdriver;[213, 116, 254.85, 186];0.09152267360252604
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[81.7588119506836, 105.72178649902344, 497.5462951660156, 981.7449951171875];switch on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0035962221379215145
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];switch on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[95.72972106933594, 116.0898208618164, 231.81959533691406, 154.4403076171875];bar on the solder iron;[123, 65, 221, 83];0.0
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[3.7877871990203857, 99.61717224121094, 676.1988525390625, 316.6109313964844];switch on the weed wacker;[311, 136.86, 333.86, 149];0.0019020100948914614
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[323.7275390625, 158.90342712402344, 455.2880859375, 284.3600769042969];bar on the wrench;[329, 158.75, 592.12, 410];0.23728610890745414
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0, 0, 0, 0];switch on the circular saw;[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[297.2662353515625, 43.186161041259766, 485.77911376953125, 187.57591247558594];bar on the solder iron;[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[103.12848663330078, 60.57935333251953, 1081.84130859375, 1132.769287109375];switch on the circular saw;[511, 506, 549, 600];0.0034039599894218416
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[136.8902130126953, 160.06661987304688, 1087.0980224609375, 979.0925903320312];bar on the screwdriver;[864, 251, 1064, 426];0.04497299140936322
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[0, 0, 0, 0];bar on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.0
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[221.82867431640625, 18.875932693481445, 604.0, 339.7633056640625];switch on the glue gun;[331, 142.06, 343.19, 178];0.0035724902465513273
