img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[52.183074951171875, 32.561851501464844, 265.7276916503906, 194.2108917236328];place to grip with entire hand on the screwdriver;[213, 116, 254.85, 186];0.08486561138935442
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[130.0303955078125, 258.66534423828125, 409.3361511230469, 433.3211975097656];place to put index finger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[122.65974426269531, 23.383779525756836, 281.9739685058594, 145.59095764160156];place to put index finger on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[60.7716064453125, 33.23335266113281, 121.06172943115234, 67.05805206298828];place to grip with entire hand on the solder iron;[123, 65, 221, 83];0.0
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[112.27814483642578, 99.90347290039062, 623.38720703125, 287.9638366699219];place to put index finger on the weed wacker;[311, 136.86, 333.86, 149];0.002887247803985573
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[325.2997741699219, 158.38226318359375, 456.4335021972656, 286.4032897949219];place to grip with entire hand on the wrench;[329, 158.75, 592.12, 410];0.2441458127010862
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[256.18853759765625, 0.9304904341697693, 1138.843017578125, 799.7225341796875];place to put index finger on the circular saw;[543, 686, 609.4300000000001, 716];0.002826578471314578
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[109.66006469726562, 7.017159938812256, 502.24578857421875, 296.2344970703125];place to grip with entire hand on the solder iron;[364, 212.24, 419.89, 284];0.0353230107714071
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[0, 0, 0, 0];place to put index finger on the circular saw;[511, 506, 549, 600];0.0
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[814.4075317382812, 727.5217895507812, 1088.05517578125, 974.38232421875];place to grip with entire hand on the screwdriver;[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[271.4057922363281, 105.98719787597656, 789.1118774414062, 315.0596008300781];place to grip with entire hand on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.11368557955631743
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[563.6644287109375, 47.80906677246094, 603.9934692382812, 212.63807678222656];place to put index finger on the glue gun;[331, 142.06, 343.19, 178];0.0
