img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[58.1883544921875, 35.20231246948242, 269.1269836425781, 190.19747924804688];area to grab safely with entire hand on the screwdriver;[213, 116, 254.85, 186];0.0896023143589148
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[21.140575408935547, 2.1846771240234375, 744.9945678710938, 993.4141235351562];pressable surface for index finger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0018256115064550467
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];pressable surface for index finger on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[13.125077247619629, 31.984798431396484, 242.5555419921875, 150.19674682617188];area to grab safely with entire hand on the solder iron;[123, 65, 221, 83];0.06504083684041781
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[0, 0, 0, 0];pressable surface for index finger on the weed wacker;[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[322.7554931640625, 159.0265655517578, 455.58111572265625, 285.7002868652344];area to grab safely with entire hand on the wrench;[329, 158.75, 592.12, 410];0.23967894422724484
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[348.9803161621094, 213.78111267089844, 437.3106689453125, 460.068359375];pressable surface for index finger on the circular saw;[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[119.05487823486328, 7.082507133483887, 496.09661865234375, 294.0176086425781];area to grab safely with entire hand on the solder iron;[364, 212.24, 419.89, 284];0.03707177907653233
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[2.6251027584075928, 1.0893630981445312, 1200.0, 1193.3406982421875];pressable surface for index finger on the circular saw;[511, 506, 549, 600];0.0025021508201524888
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[817.7056274414062, 729.5285034179688, 1087.10205078125, 974.1749267578125];area to grab safely with entire hand on the screwdriver;[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.1575012207031, 106.33668518066406, 799.1170654296875, 314.8976745605469];area to grab safely with entire hand on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.11156827465288806
