img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[54.013580322265625, 34.97949981689453, 269.82220458984375, 191.5302276611328];graspable handle on the screwdriver;[213, 116, 254.85, 186];0.0867100856127904
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[85.40237426757812, 90.11764526367188, 519.7925415039062, 710.81884765625];button to press with index finger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0032865458842785047
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[83.72179412841797, 23.191852569580078, 513.337890625, 537.4827880859375];button to press with index finger on the circular saw;[410, 318.82, 425.45, 347];0.00197051641897008
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[55.86347961425781, 31.930517196655273, 242.23910522460938, 144.1123046875];graspable handle on the solder iron;[123, 65, 221, 83];0.08436981771701067
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[9.07335090637207, 100.41381072998047, 669.3470458984375, 303.8782043457031];button to press with index finger on the weed wacker;[311, 136.86, 333.86, 149];0.0020657725339687737
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[42.565582275390625, 5.317175388336182, 677.1459350585938, 678.2059326171875];graspable handle on the wrench;[329, 158.75, 592.12, 410];0.15482106016050334
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[71.9256591796875, 9.325675010681152, 1198.062255859375, 884.6555786132812];button to press with index finger on the circular saw;[543, 686, 609.4300000000001, 716];0.002021727737743488
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[121.7806396484375, 2.832564353942871, 495.1265563964844, 292.34417724609375];graspable handle on the solder iron;[364, 212.24, 419.89, 284];0.037105573207603916
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[97.69906616210938, 56.87144088745117, 1085.03125, 1164.061767578125];button to press with index finger on the circular saw;[511, 506, 549, 600];0.003267577324512789
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[135.1480255126953, 160.13404846191406, 1089.327392578125, 986.2015380859375];graspable handle on the screwdriver;[864, 251, 1064, 426];0.0444040407480645
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.52508544921875, 106.51447296142578, 444.73101806640625, 312.6666564941406];graspable handle on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.2586159071601477
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[226.33726501464844, 19.151601791381836, 603.9434814453125, 337.5435791015625];button to press with index finger on the glue gun;[331, 142.06, 343.19, 178];0.0036440181126548947
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[42.709678649902344, 82.02845764160156, 85.94733428955078, 142.60302734375];button to press with index finger on the drill;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[513.8931274414062, 108.89533233642578, 695.4590454101562, 1148.6839599609375];graspable handle on the screwdriver;[532, 108, 686, 505];0.32287485254992127
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[18.8158016204834, 29.904521942138672, 1151.9144287109375, 578.5984497070312];button to press with index finger on the drill;[524, 379.37, 635.88, 435];0.010010681643262416
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[37.51480484008789, 18.433839797973633, 508.575439453125, 464.7911071777344];button to press with index finger on the nail gun;[317, 209.62, 335.85, 235];0.0022753255799604134
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[41.49504089355469, 26.708690643310547, 171.80816650390625, 119.51669311523438];button to press with index finger on the glue gun;[79, 98.27, 92.97, 109];0.012394315331135067
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[30.63412857055664, 54.18227767944336, 696.0570068359375, 668.8742065429688];button to press with index finger on the drill;[283, 395, 316.89, 440];0.0037284544642138713
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[38.24823760986328, 6.883447647094727, 435.5115966796875, 318.5057373046875];button to press with index finger on the nail gun;[227, 183.37, 252, 206];0.0045700140779426955
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[291.93206787109375, 347.0567626953125, 1103.582763671875, 618.9331665039062];button to press with index finger on the nail gun;[530, 314.75, 561.88, 361];0.0020050211475310387
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[449.761474609375, 67.19132232666016, 1125.787353515625, 979.6144409179688];button to press with index finger on the nail gun;[589, 424, 610, 509];0.0028938673390770868
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0.09336280822753906, 112.89185333251953, 597.3970947265625, 307.6397705078125];graspable handle on the solder iron;[192, 89.18, 330.13, 167];0.06249182516721585
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[8.432846069335938, 102.5263442993164, 392.6836242675781, 265.2373352050781];graspable handle on the wrench;[176, 111.59000000000003, 360.7, 206];0.2789030396076908
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[44.62872314453125, 83.95438385009766, 332.0123596191406, 347.0638122558594];graspable handle on the screwdriver;[181, 68, 309.34000000000003, 195];0.18351047799682318
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[17.433032989501953, 10.240917205810547, 397.0126037597656, 377.37921142578125];graspable handle on the wrench;[118, 119, 313.33000000000004, 285];0.2326722137603929
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[204.8828125, 71.92166137695312, 660.619873046875, 517.5836791992188];graspable handle on the hammer;[437, 105, 626, 307];0.1879720182546187
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[101.9448471069336, 95.86766052246094, 1201.982666015625, 804.0728149414062];graspable handle on the screwdriver;[169, 252.16000000000008, 559, 523];0.1355847087549434
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[0, 0, 0, 0];graspable handle on the allen key;[184, 478, 1170, 569];0.0
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;[493.37225341796875, 37.98182678222656, 590.8469848632812, 360.04669189453125];graspable handle on the screwdriver;[500, 420.22, 588.89, 658];0.0
29;data/roboflow/screwdriver_11_jpg.rf.86ab0bb274d61307b1c8c456a1da45eb.jpg;[83.15489959716797, 22.469444274902344, 149.7725067138672, 97.150634765625];graspable handle on the screwdriver;[93, 99.84, 125.82, 135];0.0
30;data/roboflow/wrench_16_jpg.rf.703192c2275ab50e76511cd07c5f0fa9.jpg;[61.664390563964844, 330.4957580566406, 779.0677490234375, 884.9503784179688];graspable handle on the wrench;[306, 500, 691, 797];0.28746684761794294
31;data/roboflow/saw_0_jpg.rf.e6961a1c0a9f05470005a80d79862f58.jpg;[63.64202117919922, 272.6991882324219, 1132.5765380859375, 928.7281494140625];button to press with index finger on the circular saw;[678, 554, 742, 580];0.0023728987558607182
32;data/roboflow/hammer_8_jpg.rf.53462f20f1fa485c80c9518436da3e42.jpg;[48.55161666870117, 34.85780334472656, 258.181396484375, 579.6390380859375];graspable handle on the hammer;[129, 244, 195, 558];0.18146733686881997
33;data/roboflow/allen_11_jpg.rf.a6c767081f97c455a64eb5ba085342fa.jpg;[805.4818725585938, 181.1121826171875, 2089.2421875, 1115.1639404296875];graspable handle on the allen key;[805, 2696.5, 1862.5, 3069];0.0
34;data/roboflow/glue_10_jpg.rf.ae54febb95813097775309389f29c77e.jpg;[53.493927001953125, 4.403697490692139, 196.7281951904297, 173.04420471191406];button to press with index finger on the glue gun;[110, 70.9, 137.34, 97];0.02954133953787644
35;data/roboflow/solder_7_jpg.rf.3fa9b0142c7c519b08f9b792668d0360.jpg;[236.40406799316406, 673.7998046875, 378.2770690917969, 839.8843994140625];graspable handle on the solder iron;[140, 559, 222, 856];0.0
36;data/roboflow/solder_12_jpg.rf.141cf71e923c9580c70f71e929b811fa.jpg;[112.48160552978516, 229.3275604248047, 333.3551330566406, 375.8130798339844];graspable handle on the solder iron;[664, 414, 750.87, 664];0.0
37;data/roboflow/solder_0_jpg.rf.d748f8da95299784b7e2496fd1026295.jpg;[0, 0, 0, 0];graspable handle on the solder iron;[1388, 1539, 2438, 1979];0.0
38;data/roboflow/allen_2_jpg.rf.7a42d727fb9820c4dd80dde675364208.jpg;[212.64964294433594, 1.137244701385498, 640.4676513671875, 300.1441955566406];graspable handle on the allen key;[217, 894.34, 581.1700000000001, 986];0.0
39;data/roboflow/nail_16_jpg.rf.643dc073f89e2c1d30be10cd1f3078c3.jpg;[57.613929748535156, 20.86740493774414, 533.3281860351562, 371.47637939453125];button to press with index finger on the nail gun;[276, 243, 313.33, 264];0.00470011072988974
40;data/roboflow/saw_14_jpg.rf.bf77b5a93a3a0d5749379e266d44cb5e.jpg;[0.0, 30.081510543823242, 928.792236328125, 632.3824462890625];button to press with index finger on the circular saw;[407, 489.34000000000003, 423.67, 551];0.0018374139351707743
41;data/roboflow/glue_3_jpg.rf.1357ae167c4ec9c85e80bd5e17b03c64.jpg;[161.87429809570312, 222.6337127685547, 617.9632568359375, 782.4849853515625];button to press with index finger on the glue gun;[290, 543, 424.15999999999997, 593];0.02627065042701354
42;data/roboflow/solder_5_jpg.rf.8386acfec94c47292d320319ceffefe5.jpg;[312.3697204589844, 89.00315856933594, 414.9140930175781, 624.4260864257812];graspable handle on the solder iron;[341, 207.87, 381.63, 421];0.15771849003913804
43;data/roboflow/hammer_5_jpg.rf.111cf96c55a3c37f56afe7dc3f6224ee.jpg;[125.27140808105469, 149.3681640625, 605.169921875, 483.2606201171875];graspable handle on the hammer;[308, 115, 411, 594];0.1963169938566851
44;data/roboflow/saw_16_jpg.rf.08cb5bb3f895e6ddf476231d93cc87fc.jpg;[10.738505363464355, 0.0, 896.2283325195312, 712.9378051757812];button to press with index finger on the circular saw;[430, 902, 483, 970];0.0
45;data/roboflow/hammer_3_jpg.rf.d5d45780df9c29adadeb71cb01ef8fff.jpg;[342.4889221191406, 110.50872039794922, 585.557861328125, 977.6417236328125];graspable handle on the hammer;[432, 233, 518, 700];0.19054613773306042
46;data/roboflow/allen_15_jpg.rf.84eacc06d0a77038d94e690f48ed9b39.jpg;[0.0, 387.08026123046875, 140.57644653320312, 609.6025390625];graspable handle on the allen key;[143, 380.83000000000004, 855.5, 450];0.0
47;data/roboflow/drill_11_jpg.rf.2af05b31d23bbe92e005ce105e1800f0.jpg;[271.6864318847656, 119.52244567871094, 1155.569580078125, 887.2130126953125];button to press with index finger on the drill;[679, 389.14, 708.28, 467];0.0033597302809647723
48;data/roboflow/allen_13_jpg.rf.a0f01b6dde96397f10899cc21473aa0e.jpg;[5.0181121826171875, 7.455996990203857, 151.5430145263672, 148.20443725585938];graspable handle on the allen key;[33, 186.25, 119.25, 268];0.0
49;data/roboflow/glue_2_jpg.rf.8a15037652e0c691b02a6e546d5a1bbf.jpg;[11.474276542663574, 0.0, 490.79010009765625, 981.9237060546875];button to press with index finger on the glue gun;[138, 617.83, 180.5, 767];0.013470102739086054
50;data/roboflow/wrench_11_jpg.rf.89e651e4fa1e825d7ca9187a175200b6.jpg;[34.423309326171875, 39.183074951171875, 189.7816619873047, 185.58956909179688];graspable handle on the wrench;[50, 130.93, 117.96, 170];0.11673520027852777
