img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[31.55276107788086, 25.704322814941406, 250.84292602539062, 205.5249786376953];graspable handle on the screwdriver;[213, 116, 254.85, 186];0.06670305383746467
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[0, 0, 0, 0];button to press with index finger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];button to press with index finger on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[61.16977310180664, 32.61505126953125, 243.12033081054688, 143.4542694091797];graspable handle on the solder iron;[123, 65, 221, 83];0.087468511524543
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[0, 0, 0, 0];button to press with index finger on the weed wacker;[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[47.28089904785156, 9.73793888092041, 273.91741943359375, 154.43209838867188];graspable handle on the wrench;[329, 158.75, 592.12, 410];0.0
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[256.342041015625, 1.304254412651062, 1129.2353515625, 789.1832885742188];button to press with index finger on the circular saw;[543, 686, 609.4300000000001, 716];0.0028977759123111585
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[112.98909759521484, 24.67287254333496, 501.0284729003906, 297.56011962890625];graspable handle on the solder iron;[364, 212.24, 419.89, 284];0.037875423953637195
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[0, 0, 0, 0];button to press with index finger on the circular saw;[511, 506, 549, 600];0.0
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[257.4241943359375, 195.0718231201172, 1105.21240234375, 1004.9397583007812];graspable handle on the screwdriver;[864, 251, 1064, 426];0.0509760838275072
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[0, 0, 0, 0];graspable handle on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.0
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[181.28013610839844, 64.9783706665039, 266.3164978027344, 160.50372314453125];button to press with index finger on the glue gun;[331, 142.06, 343.19, 178];0.0
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[0, 0, 0, 0];button to press with index finger on the drill;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[561.3563842773438, 727.1767578125, 662.5914916992188, 1126.781982421875];graspable handle on the screwdriver;[532, 108, 686, 505];0.0
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[136.9239959716797, 28.90929412841797, 1026.2730712890625, 571.1466064453125];button to press with index finger on the drill;[524, 379.37, 635.88, 435];0.012906243687981527
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[77.78728485107422, 38.316165924072266, 495.8299865722656, 456.0871276855469];button to press with index finger on the nail gun;[317, 209.62, 335.85, 235];0.002739328251470684
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[0, 0, 0, 0];button to press with index finger on the glue gun;[79, 98.27, 92.97, 109];0.0
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[267.4496154785156, 700.1917724609375, 301.534423828125, 709.7529296875];button to press with index finger on the drill;[283, 395, 316.89, 440];0.0
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[0, 0, 0, 0];button to press with index finger on the nail gun;[227, 183.37, 252, 206];0.0
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[0, 0, 0, 0];button to press with index finger on the nail gun;[530, 314.75, 561.88, 361];0.0
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[1167.9473876953125, 169.99853515625, 1200.0, 350.73907470703125];button to press with index finger on the nail gun;[589, 424, 610, 509];0.0
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0, 0, 0, 0];graspable handle on the solder iron;[192, 89.18, 330.13, 167];0.0
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[45.7635383605957, 102.94921112060547, 344.58685302734375, 266.15869140625];graspable handle on the wrench;[176, 111.59000000000003, 360.7, 206];0.3164772152000434
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[45.72916793823242, 75.11890411376953, 330.3447570800781, 352.17138671875];graspable handle on the screwdriver;[181, 68, 309.34000000000003, 195];0.19288078258789176
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[35.48393249511719, 45.901432037353516, 334.42950439453125, 344.4464111328125];graspable handle on the wrench;[118, 119, 313.33000000000004, 285];0.36330815100712016
