img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[60.66516876220703, 35.529354095458984, 268.5309143066406, 190.0812530517578];grasp on the screwdriver;[213, 116, 254.85, 186];0.09118769322520386
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[116.03935241699219, 101.70686340332031, 463.7611999511719, 718.0613403320312];press on the glue gun;[249, 697.8299999999999, 317.33, 717];0.006111826262174191
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];press on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[54.718570709228516, 32.02177810668945, 242.67047119140625, 146.29637145996094];grasp on the solder iron;[123, 65, 221, 83];0.08213006656488862
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[3.4686429500579834, 99.94178771972656, 675.4859008789062, 313.66070556640625];press on the weed wacker;[311, 136.86, 333.86, 149];0.0019322865018605835
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[323.0924072265625, 158.98736572265625, 455.5925598144531, 285.58880615234375];grasp on the wrench;[329, 158.75, 592.12, 410];0.2397182946512195
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0, 0, 0, 0];press on the circular saw;[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[118.97711944580078, 5.377021312713623, 496.0658264160156, 293.9598693847656];grasp on the solder iron;[364, 212.24, 419.89, 284];0.036855516176903844
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[0, 0, 0, 0];press on the circular saw;[511, 506, 549, 600];0.0
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[139.52218627929688, 160.04373168945312, 1088.8843994140625, 979.3832397460938];grasp on the screwdriver;[864, 251, 1064, 426];0.04499582362844517
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[0, 0, 0, 0];grasp on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.0
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[221.71499633789062, 19.169095993041992, 604.0, 339.4400329589844];press on the glue gun;[331, 142.06, 343.19, 178];0.0035783019596289595
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[43.85660934448242, 33.14979553222656, 176.0565185546875, 144.17298889160156];press on the drill;[114, 82.51, 125.62, 89];0.005138140233906386
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[520.0321044921875, 641.0225830078125, 695.5101318359375, 1140.9951171875];grasp on the screwdriver;[532, 108, 686, 505];0.0
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[22.067869186401367, 27.086990356445312, 1180.2142333984375, 582.311279296875];press on the drill;[524, 379.37, 635.88, 435];0.009678980456159064
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[0, 0, 0, 0];press on the nail gun;[317, 209.62, 335.85, 235];0.0
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[0, 0, 0, 0];press on the glue gun;[79, 98.27, 92.97, 109];0.0
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[30.171493530273438, 54.777523040771484, 686.2073364257812, 648.1057739257812];press on the drill;[283, 395, 316.89, 440];0.00391797343675604
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[409.32293701171875, 0.0, 463.53179931640625, 0.0];press on the nail gun;[227, 183.37, 252, 206];0.0
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[277.46319580078125, 36.992340087890625, 827.14111328125, 627.9575805664062];press on the nail gun;[530, 314.75, 561.88, 361];0.0045389962342509025
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[72.68846130371094, 59.35248947143555, 1138.313720703125, 1062.1485595703125];press on the nail gun;[589, 424, 610, 509];0.0016704023439818203
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0, 0, 0, 0];grasp on the solder iron;[192, 89.18, 330.13, 167];0.0
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[2.757701873779297, 102.39533996582031, 391.6091003417969, 263.02685546875];grasp on the wrench;[176, 111.59000000000003, 360.7, 206];0.2791711085442569
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[45.303916931152344, 84.71959686279297, 330.3768005371094, 347.1080627441406];grasp on the screwdriver;[181, 68, 309.34000000000003, 195];0.1839401016284911
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[17.340641021728516, 43.23261260986328, 392.8215026855469, 377.24188232421875];grasp on the wrench;[118, 119, 313.33000000000004, 285];0.258541766835675
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[204.96070861816406, 69.01673126220703, 661.8843994140625, 515.99658203125];grasp on the hammer;[437, 105, 626, 307];0.18693109556508145
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[99.07296752929688, 93.27307891845703, 1202.8883056640625, 805.3611450195312];grasp on the screwdriver;[169, 252.16000000000008, 559, 523];0.13438391218927365
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[24.949691772460938, 505.35247802734375, 1190.05712890625, 756.6201171875];grasp on the allen key;[184, 478, 1170, 569];0.19628362750404243
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;[492.89764404296875, 37.33479309082031, 591.004150390625, 362.8895263671875];grasp on the screwdriver;[500, 420.22, 588.89, 658];0.0
29;data/roboflow/screwdriver_11_jpg.rf.86ab0bb274d61307b1c8c456a1da45eb.jpg;[82.5250244140625, 22.11421012878418, 203.48623657226562, 160.9556121826172];grasp on the screwdriver;[93, 99.84, 125.82, 135];0.0687103755426142
30;data/roboflow/wrench_16_jpg.rf.703192c2275ab50e76511cd07c5f0fa9.jpg;[58.807769775390625, 331.48638916015625, 779.0506591796875, 884.4378662109375];grasp on the wrench;[306, 500, 691, 797];0.28711188925581954
31;data/roboflow/saw_0_jpg.rf.e6961a1c0a9f05470005a80d79862f58.jpg;[0, 0, 0, 0];press on the circular saw;[678, 554, 742, 580];0.0
32;data/roboflow/hammer_8_jpg.rf.53462f20f1fa485c80c9518436da3e42.jpg;[48.83926773071289, 54.55331802368164, 257.43389892578125, 581.1386108398438];grasp on the hammer;[129, 244, 195, 558];0.18866951449109529
33;data/roboflow/allen_11_jpg.rf.a6c767081f97c455a64eb5ba085342fa.jpg;[792.9390869140625, 175.2484588623047, 2121.4462890625, 3097.01904296875];grasp on the allen key;[805, 2696.5, 1862.5, 3069];0.1014837782341375
34;data/roboflow/glue_10_jpg.rf.ae54febb95813097775309389f29c77e.jpg;[0, 0, 0, 0];press on the glue gun;[110, 70.9, 137.34, 97];0.0
35;data/roboflow/solder_7_jpg.rf.3fa9b0142c7c519b08f9b792668d0360.jpg;[161.08346557617188, 72.60472869873047, 398.5107727050781, 665.920654296875];grasp on the solder iron;[140, 559, 222, 856];0.041038553802255504
36;data/roboflow/solder_12_jpg.rf.141cf71e923c9580c70f71e929b811fa.jpg;[110.5356674194336, 227.81826782226562, 333.82855224609375, 377.7403869628906];grasp on the solder iron;[664, 414, 750.87, 664];0.0
37;data/roboflow/solder_0_jpg.rf.d748f8da95299784b7e2496fd1026295.jpg;[928.3823852539062, 1855.462646484375, 1992.85791015625, 2664.960205078125];grasp on the solder iron;[1388, 1539, 2438, 1979];0.05982743981506487
38;data/roboflow/allen_2_jpg.rf.7a42d727fb9820c4dd80dde675364208.jpg;[0.0, 0.5916833877563477, 680.6471557617188, 999.5143432617188];grasp on the allen key;[217, 894.34, 581.1700000000001, 986];0.04909419237773338
39;data/roboflow/nail_16_jpg.rf.643dc073f89e2c1d30be10cd1f3078c3.jpg;[0, 0, 0, 0];press on the nail gun;[276, 243, 313.33, 264];0.0
40;data/roboflow/saw_14_jpg.rf.bf77b5a93a3a0d5749379e266d44cb5e.jpg;[0, 0, 0, 0];press on the circular saw;[407, 489.34000000000003, 423.67, 551];0.0
41;data/roboflow/glue_3_jpg.rf.1357ae167c4ec9c85e80bd5e17b03c64.jpg;[90.0632553100586, 161.7776336669922, 722.5786743164062, 822.4234619140625];press on the glue gun;[290, 543, 424.15999999999997, 593];0.01605289038288614
42;data/roboflow/solder_5_jpg.rf.8386acfec94c47292d320319ceffefe5.jpg;[417.1641845703125, 557.8801879882812, 555.0918579101562, 769.1552124023438];grasp on the solder iron;[341, 207.87, 381.63, 421];0.0
43;data/roboflow/hammer_5_jpg.rf.111cf96c55a3c37f56afe7dc3f6224ee.jpg;[126.10285949707031, 145.10833740234375, 609.31298828125, 1217.050048828125];grasp on the hammer;[308, 115, 411, 594];0.08873177122624691
44;data/roboflow/saw_16_jpg.rf.08cb5bb3f895e6ddf476231d93cc87fc.jpg;[0, 0, 0, 0];press on the circular saw;[430, 902, 483, 970];0.0
45;data/roboflow/hammer_3_jpg.rf.d5d45780df9c29adadeb71cb01ef8fff.jpg;[343.02880859375, 108.33222961425781, 587.4402465820312, 979.9570922851562];grasp on the hammer;[432, 233, 518, 700];0.18852293648228813
46;data/roboflow/allen_15_jpg.rf.84eacc06d0a77038d94e690f48ed9b39.jpg;[0.25970935821533203, 385.99249267578125, 997.4234008789062, 620.0866088867188];grasp on the allen key;[143, 380.83000000000004, 855.5, 450];0.19233963608378793
47;data/roboflow/drill_11_jpg.rf.2af05b31d23bbe92e005ce105e1800f0.jpg;[271.43914794921875, 122.4524154663086, 1156.1865234375, 896.0];press on the drill;[679, 389.14, 708.28, 467];0.0033310346813051517
48;data/roboflow/allen_13_jpg.rf.a0f01b6dde96397f10899cc21473aa0e.jpg;[2.2834253311157227, 5.894550800323486, 267.94671630859375, 277.0885925292969];grasp on the allen key;[33, 186.25, 119.25, 268];0.0978667515407995
49;data/roboflow/glue_2_jpg.rf.8a15037652e0c691b02a6e546d5a1bbf.jpg;[5.5379252433776855, 1.6855239868164062, 490.9769287109375, 1000.0];press on the glue gun;[138, 617.83, 180.5, 767];0.013081826459569727
50;data/roboflow/wrench_11_jpg.rf.89e651e4fa1e825d7ca9187a175200b6.jpg;[34.86880111694336, 39.24405288696289, 189.9401397705078, 185.46946716308594];grasp on the wrench;[50, 130.93, 117.96, 170];0.11709608768031765
51;data/roboflow/wacker_16_jpg.rf.2147f7f6bf8bb1e498199e5d7b08b40a.jpg;[133.5985565185547, 332.2505187988281, 1453.235107421875, 1082.9249267578125];press on the weed wacker;[935, 788.75, 986.25, 835];0.002392762869028831
52;data/roboflow/wacker_15_jpg.rf.749dc2f49bd5654fdbe3747de8cf48bb.jpg;[48.46034622192383, 135.2537384033203, 550.8098754882812, 306.94952392578125];press on the weed wacker;[357, 217.57, 377.71, 229];0.0027444839456277157
53;data/roboflow/glue_6_jpg.rf.619ad5b67a361a53be56c8fbfdfc7b12.jpg;[0, 0, 0, 0];press on the glue gun;[104, 139.74, 116.96000000000001, 159];0.0
54;data/roboflow/saw_19_jpg.rf.8f47d8dbf342a941d9de7a54cd7d4ef8.jpg;[0, 0, 0, 0];press on the circular saw;[244, 328.69, 267.12, 334];0.0
55;data/roboflow/drill_6_jpg.rf.3f895b36079933bf8e2e59fbbb0bcc0a.jpg;[265.5747375488281, 196.74256896972656, 1111.811767578125, 832.59765625];press on the drill;[646, 386.85, 661, 459];0.0020113026171729165
56;data/roboflow/hammer_4_jpg.rf.be49520bcdc487c23b0f5cdfc8555d03.jpg;[111.12944030761719, 106.46764373779297, 219.50210571289062, 132.68301391601562];grasp on the hammer;[112, 95.97, 218.48000000000002, 118];0.3101847810180727
57;data/roboflow/allen_6_jpg.rf.e32dab49b55efbfb4ef83c50b633003f.jpg;[102.73745727539062, 68.00718688964844, 289.0257873535156, 410.7770690917969];grasp on the allen key;[102, 336.23, 284.31, 412];0.21106015736353445
58;data/roboflow/nail_1_jpg.rf.ca3b1c00b4cee0fd6983ddacc4edd612.jpg;[145.8751983642578, 106.44185638427734, 850.0, 566.8020629882812];press on the nail gun;[335, 254, 364.5, 287];0.00300322961337599
59;data/roboflow/screwdriver_6_jpg.rf.e8fbf1ef6ec0bca566d011cc989bcbc9.jpg;[35.84632110595703, 75.0317611694336, 1039.4110107421875, 887.7714233398438];grasp on the screwdriver;[545, 148, 898.5699999999999, 448];0.13004684991162743
