img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[158.7122039794922, 36.03177261352539, 268.0823974609375, 129.96054077148438];place for hand to wrap around on the screwdriver;[213, 116, 254.85, 186];0.04630184205233254
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[116.20569610595703, 103.01049041748047, 452.2621154785156, 718.9072875976562];place to press with index finger pad on the glue gun;[249, 697.8299999999999, 317.33, 717];0.006328683721953044
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];place to press with index finger pad on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[68.10530853271484, 42.537452697753906, 237.1684112548828, 103.77598571777344];place for hand to wrap around on the solder iron;[123, 65, 221, 83];0.17038249249307028
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[243.47189331054688, 180.6318817138672, 445.1993408203125, 253.68031311035156];place to press with index finger pad on the weed wacker;[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[323.22393798828125, 159.02870178222656, 455.378662109375, 285.0189514160156];place for hand to wrap around on the wrench;[329, 158.75, 592.12, 410];0.23822984169561143
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[69.27417755126953, 4.20201301574707, 1199.8428955078125, 881.8617553710938];place to press with index finger pad on the circular saw;[543, 686, 609.4300000000001, 716];0.0020084561967725614
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[108.28363037109375, 87.19691467285156, 221.3319091796875, 195.01190185546875];place for hand to wrap around on the solder iron;[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[0, 0, 0, 0];place to press with index finger pad on the circular saw;[511, 506, 549, 600];0.0
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[818.1324462890625, 728.89990234375, 1086.647216796875, 973.2322998046875];place for hand to wrap around on the screwdriver;[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.3818054199219, 106.23677062988281, 799.3839721679688, 314.7278747558594];place for hand to wrap around on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.11136292251647596
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[222.4637908935547, 19.160247802734375, 604.0, 339.87200927734375];place to press with index finger pad on the glue gun;[331, 142.06, 343.19, 178];0.003580396558228176
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[43.62628936767578, 109.65340423583984, 84.6305923461914, 143.28489685058594];place to press with index finger pad on the drill;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[520.2511596679688, 640.90380859375, 695.2052001953125, 1140.2166748046875];place for hand to wrap around on the screwdriver;[532, 108, 686, 505];0.0
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[17.583446502685547, 26.886640548706055, 1180.3433837890625, 581.9505615234375];place to press with index finger pad on the drill;[524, 379.37, 635.88, 435];0.009643361748499156
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[39.85721969604492, 20.664794921875, 498.3236083984375, 464.1236572265625];place to press with index finger pad on the nail gun;[317, 209.62, 335.85, 235];0.002353109471086221
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[0.44414520263671875, 0.48072338104248047, 197.92816162109375, 179.60357666015625];place to press with index finger pad on the glue gun;[79, 98.27, 92.97, 109];0.004237533828335582
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[30.593839645385742, 54.58048629760742, 685.6875, 646.5771484375];place to press with index finger pad on the drill;[283, 395, 316.89, 440];0.003932433869707818
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[37.72210693359375, 13.419126510620117, 432.11737060546875, 319.4208679199219];place to press with index finger pad on the nail gun;[227, 183.37, 252, 206];0.004687798911118346
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[586.395263671875, 258.12841796875, 829.3499145507812, 397.349853515625];place to press with index finger pad on the nail gun;[530, 314.75, 561.88, 361];0.0
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[23.306434631347656, 1.2777327299118042, 1194.544921875, 1077.7811279296875];place to press with index finger pad on the nail gun;[589, 424, 610, 509];0.0014157203720842676
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[0, 0, 0, 0];place for hand to wrap around on the solder iron;[192, 89.18, 330.13, 167];0.0
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[3.616962432861328, 102.96223449707031, 392.0157470703125, 262.9996032714844];place for hand to wrap around on the wrench;[176, 111.59000000000003, 360.7, 206];0.2805340802688287
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[45.13003158569336, 84.49256896972656, 330.65679931640625, 346.5608825683594];place for hand to wrap around on the screwdriver;[181, 68, 309.34000000000003, 195];0.18432225355342916
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[15.919666290283203, 41.846351623535156, 391.81671142578125, 379.8660888671875];place for hand to wrap around on the wrench;[118, 119, 313.33000000000004, 285];0.2551914187963176
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[467.49749755859375, 33.28128433227539, 661.2696533203125, 149.87704467773438];place for hand to wrap around on the hammer;[437, 105, 626, 307];0.13256436574734545
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[102.53789520263672, 379.0898742675781, 668.7260131835938, 801.9219970703125];place for hand to wrap around on the screwdriver;[169, 252.16000000000008, 559, 523];0.19426771803339635
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[0, 0, 0, 0];place for hand to wrap around on the allen key;[184, 478, 1170, 569];0.0
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;[493.85650634765625, 37.23230743408203, 590.4097900390625, 360.8790283203125];place for hand to wrap around on the screwdriver;[500, 420.22, 588.89, 658];0.0
