img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[61.222354888916016, 35.40992736816406, 267.5032958984375, 188.64259338378906];[['grab on the screwdriver']];[213, 116, 254.85, 186];0.09267936312387184
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[180.8658447265625, 366.1861267089844, 226.91845703125, 401.1526184082031];[['button on the glue gun tool']];[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[221.88014221191406, 173.33956909179688, 236.77354431152344, 188.51341247558594];[['button on the circular saw']];[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[27.60370445251465, 126.4177017211914, 99.33049011230469, 144.8281707763672];[['grab on the solder iron tool']];[123, 65, 221, 83];0.0
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[0, 0, 0, 0];[['button on the weed wacker']];[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[326.2466735839844, 157.96636962890625, 455.5970764160156, 284.3455810546875];[['grab on the wrench tool']];[329, 158.75, 592.12, 410];0.23889682371907223
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[585.1405639648438, 21.954702377319336, 617.743896484375, 59.68791580200195];[['button on the circular saw']];[543, 686, 609.4300000000001, 716];0.0
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[296.23065185546875, 117.41357421875, 367.37890625, 187.00698852539062];[['grab on the solder iron tool']];[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[116.47504425048828, 66.95854949951172, 551.9249267578125, 587.5875854492188];[['button on the circular saw']];[511, 506, 549, 600];0.013647040844895084
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[819.9944458007812, 730.809814453125, 1086.585205078125, 971.5264282226562];[['grab on the screwdriver']];[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.8590087890625, 222.98052978515625, 343.67523193359375, 310.7996520996094];[['grab on the allen wrench tool']];[271, 223.33000000000004, 426.83000000000004, 425];0.20091487959995397
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[359.8315124511719, 48.541770935058594, 382.90594482421875, 82.36395263671875];[['button on the glue gun tool']];[331, 142.06, 343.19, 178];0.0
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[124.82674407958984, 72.20824432373047, 133.13172912597656, 81.00054168701172];[['button on the drill tool']];[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[514.9212646484375, 110.21623992919922, 593.7239990234375, 645.75048828125];[['grab on the screwdriver']];[532, 108, 686, 505];0.30856067725488395
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[134.297119140625, 290.8197326660156, 183.6239013671875, 323.232421875];[['button on the drill tool']];[524, 379.37, 635.88, 435];0.0
