img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[53.49652099609375, 91.78324127197266, 195.39381408691406, 192.77748107910156];grip on the screwdriver;[213, 116, 254.85, 186];0.0
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[126.8840560913086, 111.93927764892578, 412.6026611328125, 428.16925048828125];lever on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[283.5835876464844, 345.4346008300781, 331.7516784667969, 444.2990417480469];lever on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[56.04104232788086, 30.071163177490234, 243.37391662597656, 107.58084106445312];grip on the solder iron;[123, 65, 221, 83];0.1214866767231843
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[39.65946960449219, 135.7763214111328, 666.2942504882812, 319.05584716796875];lever on the weed wacker;[311, 136.86, 333.86, 149];0.0024163868519116124
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[320.5147705078125, 158.0880126953125, 454.7452087402344, 283.82794189453125];grip on the wrench;[329, 158.75, 592.12, 410];0.2338413392170359
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0.6859874129295349, 1.6938971281051636, 1191.168701171875, 900.0];lever on the circular saw;[543, 686, 609.4300000000001, 716];0.0018635371859568133
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[447.97686767578125, 0.5637714266777039, 496.3658447265625, 59.42198181152344];grip on the solder iron;[364, 212.24, 419.89, 284];0.0
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[105.66180419921875, 59.28176498413086, 1120.336669921875, 1170.2650146484375];lever on the circular saw;[511, 506, 549, 600];0.0031686701772865294
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[130.62171936035156, 154.6710662841797, 1121.560546875, 983.8952026367188];grip on the screwdriver;[864, 251, 1064, 426];0.04259408214876837
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[269.0679016113281, 239.38636779785156, 337.18463134765625, 311.0364990234375];grip on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.15023560646855427
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[223.796142578125, 18.801557540893555, 570.1473388671875, 338.9476318359375];lever on the glue gun;[331, 142.06, 343.19, 178];0.00395108984731634
