img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[53.49652099609375, 91.78324127197266, 195.39381408691406, 192.77748107910156];place to grab with four fingers on the screwdriver;[213, 116, 254.85, 186];0.0
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[126.8840560913086, 111.93927764892578, 412.6026611328125, 428.16925048828125];place to put pad of index finger on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[96.03112030029297, 24.034177780151367, 509.7342224121094, 493.18145751953125];place to put pad of index finger on the circular saw;[410, 318.82, 425.45, 347];0.0022432180591723536
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[56.04104232788086, 30.071163177490234, 243.37391662597656, 107.58084106445312];place to grab with four fingers on the solder iron;[123, 65, 221, 83];0.1214866767231843
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[41.39133071899414, 136.046142578125, 107.23368835449219, 319.1565246582031];place to put pad of index finger on the weed wacker;[311, 136.86, 333.86, 149];0.0
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[95.39510345458984, 38.28742599487305, 686.843017578125, 679.4662475585938];place to grab with four fingers on the wrench;[329, 158.75, 592.12, 410];0.1743268398439167
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[237.14981079101562, 426.0204162597656, 1064.5675048828125, 800.5283813476562];place to put pad of index finger on the circular saw;[543, 686, 609.4300000000001, 716];0.006431312971419226
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[118.6650619506836, 31.973684310913086, 493.9967346191406, 291.42877197265625];place to grab with four fingers on the solder iron;[364, 212.24, 419.89, 284];0.041185006057218206
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[105.66180419921875, 59.28176498413086, 1120.336669921875, 1170.2650146484375];place to put pad of index finger on the circular saw;[511, 506, 549, 600];0.0031686701772865294
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[130.62171936035156, 154.6710662841797, 1121.560546875, 983.8952026367188];place to grab with four fingers on the screwdriver;[864, 251, 1064, 426];0.04259408214876837
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[268.4752502441406, 105.98538970947266, 442.1035461425781, 310.8992004394531];place to grab with four fingers on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.2557369277469217
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[436.2796630859375, 62.35403823852539, 564.0402221679688, 102.72392272949219];place to put pad of index finger on the glue gun;[331, 142.06, 343.19, 178];0.0
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[42.5273551940918, 80.93402099609375, 85.20635223388672, 131.317138671875];place to put pad of index finger on the drill;[114, 82.51, 125.62, 89];0.0
13;data/roboflow/screwdriver_18_jpg.rf.4beea6c8b01da09b5e98e8265415572f.jpg;[487.0743713378906, 108.91936492919922, 697.8822631835938, 1146.40478515625];place to grab with four fingers on the screwdriver;[532, 108, 686, 505];0.27871119478692663
14;data/roboflow/drill_0_jpg.rf.212ff2df5d728e39f939fd1dd4bcbb12.jpg;[1106.11572265625, 517.63232421875, 1178.189453125, 575.3822021484375];place to put pad of index finger on the drill;[524, 379.37, 635.88, 435];0.0
15;data/roboflow/nail_9_jpg.rf.3942bd693506149a09dec087470d9cb5.jpg;[155.55670166015625, 108.25623321533203, 228.49923706054688, 149.44532775878906];place to put pad of index finger on the nail gun;[317, 209.62, 335.85, 235];0.0
16;data/roboflow/glue_9_jpg.rf.7b6a82df2f4c1b116a5e2bdd2cfe3c15.jpg;[142.62435913085938, 153.0647430419922, 160.3300018310547, 179.89198303222656];place to put pad of index finger on the glue gun;[79, 98.27, 92.97, 109];0.0
17;data/roboflow/drill_16_jpg.rf.cadd6d5497ef2a4c016c9832375a457c.jpg;[53.59896469116211, 50.705833435058594, 436.7378234863281, 638.9461669921875];place to put pad of index finger on the drill;[283, 395, 316.89, 440];0.006766640161598593
18;data/roboflow/nail_5_jpg.rf.ca1eee2f9c7757408ee343df35fc1ea6.jpg;[42.08240509033203, 83.52057647705078, 105.99197387695312, 197.33807373046875];place to put pad of index finger on the nail gun;[227, 183.37, 252, 206];0.0
19;data/roboflow/nail_7_jpg.rf.3e0076daeb458ae570dbf132f6fdfe7d.jpg;[585.0662841796875, 265.9739990234375, 827.3988647460938, 396.12274169921875];place to put pad of index finger on the nail gun;[530, 314.75, 561.88, 361];0.0
20;data/roboflow/nail_14_jpg.rf.150a2f2104fc95ae39d31e17eaa03196.jpg;[436.3651428222656, 67.56204986572266, 1115.8345947265625, 959.4480590820312];place to put pad of index finger on the nail gun;[589, 424, 610, 509];0.0029454993617301114
21;data/roboflow/solder_10_jpg.rf.fa9d6f121c57717ec26d23a194ec2e93.jpg;[23.01201057434082, 116.10379028320312, 599.2691650390625, 311.3586730957031];place to grab with four fingers on the solder iron;[192, 89.18, 330.13, 167];0.0604829232434797
22;data/roboflow/wrench_1_jpg.rf.1dca8e4e8d41fe556db62ebb6fce40d9.jpg;[118.56953430175781, 181.07174682617188, 162.98793029785156, 229.87875366210938];place to grab with four fingers on the wrench;[176, 111.59000000000003, 360.7, 206];0.0
23;data/roboflow/screwdriver_4_jpg.rf.3e9089aafa51caaccba91397ff711ccc.jpg;[46.14217758178711, 85.48434448242188, 329.0752258300781, 349.61273193359375];place to grab with four fingers on the screwdriver;[181, 68, 309.34000000000003, 195];0.18259582969688676
24;data/roboflow/wrench_8_jpg.rf.84a4a4861e86f1c1176767964d453fcf.jpg;[103.14103698730469, 40.453041076660156, 389.8772277832031, 301.7676696777344];place to grab with four fingers on the wrench;[118, 119, 313.33000000000004, 285];0.432743749881078
25;data/roboflow/hammer_14_jpg.rf.9f9e774553b5d79ab6a80096d9e248e7.jpg;[210.2142791748047, 70.22035217285156, 657.9525756835938, 511.798828125];place to grab with four fingers on the hammer;[437, 105, 626, 307];0.19309944911259197
26;data/roboflow/screwdriver_16_jpg.rf.7ecda12851ea53649db62e4c1ec00d34.jpg;[609.25634765625, 95.9532699584961, 1198.41455078125, 466.90802001953125];place to grab with four fingers on the screwdriver;[169, 252.16000000000008, 559, 523];0.0
27;data/roboflow/allen_1_jpg.rf.5b9dbe6b90dbb311d50ce0bf7cdd94af.jpg;[23.977773666381836, 511.61895751953125, 1198.361083984375, 757.2100830078125];place to grab with four fingers on the allen key;[184, 478, 1170, 569];0.17594408477246495
28;data/roboflow/screwdriver_12_jpg.rf.fb58d324f595dce4a1561b146bf1e823.jpg;[484.39910888671875, 34.95060729980469, 602.4096069335938, 688.562744140625];place to grab with four fingers on the screwdriver;[500, 420.22, 588.89, 658];0.27402329090201183
29;data/roboflow/screwdriver_11_jpg.rf.86ab0bb274d61307b1c8c456a1da45eb.jpg;[81.25850677490234, 19.50473403930664, 203.35214233398438, 160.47705078125];place to grab with four fingers on the screwdriver;[93, 99.84, 125.82, 135];0.06704410233086397
30;data/roboflow/wrench_16_jpg.rf.703192c2275ab50e76511cd07c5f0fa9.jpg;[58.32017517089844, 332.07073974609375, 779.4095458984375, 878.2373046875];place to grab with four fingers on the wrench;[306, 500, 691, 797];0.29033739431648475
31;data/roboflow/saw_0_jpg.rf.e6961a1c0a9f05470005a80d79862f58.jpg;[73.89260864257812, 234.68380737304688, 1165.317138671875, 924.6888427734375];place to put pad of index finger on the circular saw;[678, 554, 742, 580];0.002209567897393056
32;data/roboflow/hammer_8_jpg.rf.53462f20f1fa485c80c9518436da3e42.jpg;[129.90086364746094, 49.88426208496094, 196.16131591796875, 365.01165771484375];place to grab with four fingers on the hammer;[129, 244, 195, 558];0.23357599617021696
33;data/roboflow/allen_11_jpg.rf.a6c767081f97c455a64eb5ba085342fa.jpg;[803.3822631835938, 181.12303161621094, 2122.541015625, 1108.7598876953125];place to grab with four fingers on the allen key;[805, 2696.5, 1862.5, 3069];0.0
34;data/roboflow/glue_10_jpg.rf.ae54febb95813097775309389f29c77e.jpg;[125.7215347290039, 0.35437795519828796, 194.6591033935547, 56.82026672363281];place to put pad of index finger on the glue gun;[110, 70.9, 137.34, 97];0.0
35;data/roboflow/solder_7_jpg.rf.3fa9b0142c7c519b08f9b792668d0360.jpg;[164.74771118164062, 73.07921600341797, 398.2325744628906, 638.0855712890625];place to grab with four fingers on the solder iron;[140, 559, 222, 856];0.02983809798460193
36;data/roboflow/solder_12_jpg.rf.141cf71e923c9580c70f71e929b811fa.jpg;[110.66435241699219, 32.445068359375, 748.1390380859375, 381.647705078125];place to grab with four fingers on the solder iron;[664, 414, 750.87, 664];0.0
37;data/roboflow/solder_0_jpg.rf.d748f8da95299784b7e2496fd1026295.jpg;[923.1217041015625, 1442.1697998046875, 2938.574462890625, 2667.25390625];place to grab with four fingers on the solder iron;[1388, 1539, 2438, 1979];0.1871127781487491
38;data/roboflow/allen_2_jpg.rf.7a42d727fb9820c4dd80dde675364208.jpg;[211.67784118652344, 0.11099576950073242, 585.0238647460938, 297.913330078125];place to grab with four fingers on the allen key;[217, 894.34, 581.1700000000001, 986];0.0
39;data/roboflow/nail_16_jpg.rf.643dc073f89e2c1d30be10cd1f3078c3.jpg;[59.950782775878906, 147.62673950195312, 374.5454406738281, 370.7020263671875];place to put pad of index finger on the nail gun;[276, 243, 313.33, 264];0.011170548046525166
40;data/roboflow/saw_14_jpg.rf.bf77b5a93a3a0d5749379e266d44cb5e.jpg;[25.59185028076172, 26.10567283630371, 938.2978515625, 648.2233276367188];place to put pad of index finger on the circular saw;[407, 489.34000000000003, 423.67, 551];0.0018102380444781495
41;data/roboflow/glue_3_jpg.rf.1357ae167c4ec9c85e80bd5e17b03c64.jpg;[160.0709686279297, 238.7618408203125, 610.9873046875, 783.4183349609375];place to put pad of index finger on the glue gun;[290, 543, 424.15999999999997, 593];0.027313314045757476
42;data/roboflow/solder_5_jpg.rf.8386acfec94c47292d320319ceffefe5.jpg;[390.6170654296875, 525.3298950195312, 554.906005859375, 768.0628051757812];place to grab with four fingers on the solder iron;[341, 207.87, 381.63, 421];0.0
43;data/roboflow/hammer_5_jpg.rf.111cf96c55a3c37f56afe7dc3f6224ee.jpg;[120.84882354736328, 141.48660278320312, 610.01708984375, 1247.602783203125];place to grab with four fingers on the hammer;[308, 115, 411, 594];0.08570880233181259
44;data/roboflow/saw_16_jpg.rf.08cb5bb3f895e6ddf476231d93cc87fc.jpg;[602.7724609375, 597.99560546875, 830.7390747070312, 676.0328979492188];place to put pad of index finger on the circular saw;[430, 902, 483, 970];0.0
45;data/roboflow/hammer_3_jpg.rf.d5d45780df9c29adadeb71cb01ef8fff.jpg;[419.8348388671875, 246.11175537109375, 516.3088989257812, 975.8439331054688];place to grab with four fingers on the hammer;[432, 233, 518, 700];0.5293118789111989
46;data/roboflow/allen_15_jpg.rf.84eacc06d0a77038d94e690f48ed9b39.jpg;[0.2147078514099121, 387.3577575683594, 140.347412109375, 608.8195190429688];place to grab with four fingers on the allen key;[143, 380.83000000000004, 855.5, 450];0.0
47;data/roboflow/drill_11_jpg.rf.2af05b31d23bbe92e005ce105e1800f0.jpg;[269.87554931640625, 118.89646911621094, 1162.0252685546875, 894.140380859375];place to put pad of index finger on the drill;[679, 389.14, 708.28, 467];0.003296168193790725
48;data/roboflow/allen_13_jpg.rf.a0f01b6dde96397f10899cc21473aa0e.jpg;[52.37430953979492, 47.663902282714844, 95.1489028930664, 87.69468688964844];place to grab with four fingers on the allen key;[33, 186.25, 119.25, 268];0.0
49;data/roboflow/glue_2_jpg.rf.8a15037652e0c691b02a6e546d5a1bbf.jpg;[4.76585054397583, 1.8996715545654297, 492.17498779296875, 974.2068481445312];place to put pad of index finger on the glue gun;[138, 617.83, 180.5, 767];0.013377447708872435
50;data/roboflow/wrench_11_jpg.rf.89e651e4fa1e825d7ca9187a175200b6.jpg;[34.40507125854492, 38.35210037231445, 193.26885986328125, 183.88453674316406];place to grab with four fingers on the wrench;[50, 130.93, 117.96, 170];0.11484499310227289
51;data/roboflow/wacker_16_jpg.rf.2147f7f6bf8bb1e498199e5d7b08b40a.jpg;[559.3424682617188, 481.15850830078125, 1430.8697509765625, 1071.2115478515625];place to put pad of index finger on the weed wacker;[935, 788.75, 986.25, 835];0.0046092850610863845
52;data/roboflow/wacker_15_jpg.rf.749dc2f49bd5654fdbe3747de8cf48bb.jpg;[50.157676696777344, 134.71261596679688, 561.2164916992188, 307.0036315917969];place to put pad of index finger on the weed wacker;[357, 217.57, 377.71, 229];0.002688393363062729
53;data/roboflow/glue_6_jpg.rf.619ad5b67a361a53be56c8fbfdfc7b12.jpg;[90.27672576904297, 20.128847122192383, 143.16973876953125, 34.034420013427734];place to put pad of index finger on the glue gun;[104, 139.74, 116.96000000000001, 159];0.0
54;data/roboflow/saw_19_jpg.rf.8f47d8dbf342a941d9de7a54cd7d4ef8.jpg;[100.39288330078125, 17.1473331451416, 315.66668701171875, 237.2025146484375];place to put pad of index finger on the circular saw;[244, 328.69, 267.12, 334];0.0
55;data/roboflow/drill_6_jpg.rf.3f895b36079933bf8e2e59fbbb0bcc0a.jpg;[264.55194091796875, 198.29469299316406, 1110.0059814453125, 829.7835083007812];place to put pad of index finger on the drill;[646, 386.85, 661, 459];0.0020270848487399865
56;data/roboflow/hammer_4_jpg.rf.be49520bcdc487c23b0f5cdfc8555d03.jpg;[111.88064575195312, 104.55587005615234, 220.84385681152344, 131.8031463623047];place to grab with four fingers on the hammer;[112, 95.97, 218.48000000000002, 118];0.36864969133656594
57;data/roboflow/allen_6_jpg.rf.e32dab49b55efbfb4ef83c50b633003f.jpg;[103.94297790527344, 71.16341400146484, 289.92437744140625, 143.9776611328125];place to grab with four fingers on the allen key;[102, 336.23, 284.31, 412];0.0
58;data/roboflow/nail_1_jpg.rf.ca3b1c00b4cee0fd6983ddacc4edd612.jpg;[361.96551513671875, 259.7275390625, 596.364013671875, 432.7548828125];place to put pad of index finger on the nail gun;[335, 254, 364.5, 287];0.0016671191207641705
59;data/roboflow/screwdriver_6_jpg.rf.e8fbf1ef6ec0bca566d011cc989bcbc9.jpg;[38.719932556152344, 76.80763244628906, 538.2275390625, 480.51251220703125];place to grab with four fingers on the screwdriver;[545, 148, 898.5699999999999, 448];0.0
60;data/roboflow/saw_10_jpg.rf.369ecf7a1cbcd7bee2dd4631e4e7cd77.jpg;[0.02733170986175537, 71.43496704101562, 92.14009857177734, 251.5294189453125];place to put pad of index finger on the circular saw;[784, 501, 804.62, 541];0.0
61;data/roboflow/solder_18_jpg.rf.f3ae27d2c6d71f6cdae4c97a5da3103e.jpg;[0.07346436381340027, 32.042667388916016, 48.51911163330078, 78.39237213134766];place to grab with four fingers on the solder iron;[44, 96.44, 115.48, 152];0.0
62;data/roboflow/wrench_4_jpg.rf.1bc53859ca2ff1f67ea1c393537bae51.jpg;[38.88381576538086, 38.23582458496094, 1094.940185546875, 848.4212036132812];place to grab with four fingers on the wrench;[597, 138.43000000000006, 914.86, 497];0.13321046012020138
63;data/roboflow/wacker_3_jpg.rf.43e9ae0cfc9d836d36e66e0220e97f1f.jpg;[78.16081237792969, 145.94430541992188, 712.1689453125, 599.8353881835938];place to put pad of index finger on the weed wacker;[217, 424.66999999999996, 252.82999999999998, 438];0.001659703378430952
64;data/roboflow/allen_3_jpg.rf.f452a3b83561eb67c6141ea368168648.jpg;[82.59529113769531, 152.66139221191406, 721.426513671875, 449.22882080078125];place to grab with four fingers on the allen key;[142, 176.5, 555.5, 430];0.5532786246912721
65;data/roboflow/wacker_5_jpg.rf.534ac3f6e093b02ebc610cf9b31141c3.jpg;[0, 0, 0, 0];place to put pad of index finger on the weed wacker;[898, 603, 937, 618];0.0
66;data/roboflow/screwdriver_7_jpg.rf.fef662b242509997a0395209c9f8f941.jpg;[170.38287353515625, 13.432817459106445, 207.50177001953125, 377.449951171875];place to grab with four fingers on the screwdriver;[173, 331.67, 204.34, 383];0.10483407114003478
67;data/roboflow/hammer_10_jpg.rf.295b81df7c4e3044a1fa86ecb6959009.jpg;[102.65158081054688, 361.41741943359375, 1080.0, 709.1759643554688];place to grab with four fingers on the hammer;[523, 484.66999999999996, 976.3399999999999, 568];0.11114711573082903
68;data/roboflow/wrench_10_jpg.rf.dc0edb1bb8d02dc9c1059b588df7d8f0.jpg;[1.91619873046875, 302.3841552734375, 1276.540283203125, 926.7020263671875];place to grab with four fingers on the wrench;[913, 740, 1244, 980];0.07597423408928701
69;data/roboflow/hammer_18_jpg.rf.dfe188c41f795463dbcc7babd994c330.jpg;[127.51121520996094, 74.37894439697266, 167.11595153808594, 384.1895751953125];place to grab with four fingers on the hammer;[127, 16.33000000000004, 168.32999999999998, 205];0.3473239778970343
70;data/roboflow/screwdriver_5_jpg.rf.575f3ba9ba3035af307fe1c80d0066f1.jpg;[787.76025390625, 735.163818359375, 2498.8154296875, 1125.142578125];place to grab with four fingers on the screwdriver;[1590, 609.5, 2378.75, 932];0.20257836007447722
71;data/roboflow/screwdriver_10_jpg.rf.e90b90d3657072e118d91fa1188f2e8e.jpg;[56.65812683105469, 0.0, 180.1414794921875, 431.5421447753906];place to grab with four fingers on the screwdriver;[101, 267.78999999999996, 166.70999999999998, 436];0.20081958097979213
72;data/roboflow/saw_5_jpg.rf.251577bb54d32d45d70b87498870b6c5.jpg;[369.7105712890625, 24.763267517089844, 714.4512939453125, 352.8359680175781];place to put pad of index finger on the circular saw;[585, 709.4300000000001, 631.43, 743];0.0
73;data/roboflow/saw_17_jpg.rf.5ce2bac53e73010826e4a9de3af91fc9.jpg;[28.69407081604004, 33.721134185791016, 399.6709899902344, 235.97914123535156];place to put pad of index finger on the circular saw;[166, 395.36, 184.64, 424];0.0
74;data/roboflow/wacker_17_jpg.rf.59bbe305aa8c51bfde475e59faba15a3.jpg;[711.5180053710938, 211.1466522216797, 1437.4241943359375, 703.4122924804688];place to put pad of index finger on the weed wacker;[1135, 946.25, 1212.5, 975];0.0
