img_id;img_path;pred_bbox;noun;target_bbox;iou
0;data/roboflow/screwdriver_19_jpg.rf.6250085fa1d7df8666abd0f2a6b03e19.jpg;[52.722686767578125, 34.837188720703125, 270.6844482421875, 196.26222229003906];grip on the screwdriver;[213, 116, 254.85, 186];0.08326113137849796
1;data/roboflow/glue_13_jpg.rf.0df8478932e9b34ba87460e9bfd87b01.jpg;[749.7642822265625, 75.83609008789062, 750.0, 602.1719970703125];lever on the glue gun;[249, 697.8299999999999, 317.33, 717];0.0
2;data/roboflow/saw_18_jpg.rf.ab0a958d9006ec43edf55d35ca68d3de.jpg;[0, 0, 0, 0];lever on the circular saw;[410, 318.82, 425.45, 347];0.0
3;data/roboflow/solder_14_jpg.rf.51572171683d9fb98c4af7058ac33310.jpg;[62.780208587646484, 33.46037292480469, 244.8905792236328, 141.40219116210938];grip on the solder iron;[123, 65, 221, 83];0.08973754274841945
4;data/roboflow/wacker_2_jpg.rf.d87338dbcfe8c38ef9f1aebd1f6c5e62.jpg;[230.5536651611328, 101.94232177734375, 670.3174438476562, 262.9800720214844];lever on the weed wacker;[311, 136.86, 333.86, 149];0.0039187518433367475
5;data/roboflow/wrench_18_jpg.rf.14cf4c6c94b5729b581f65caf6cb8a50.jpg;[145.42770385742188, 122.86853790283203, 696.2970581054688, 683.0518188476562];grip on the wrench;[329, 158.75, 592.12, 410];0.21423043788923204
6;data/roboflow/saw_2_jpg.rf.72f9810ddb3e1e20ee87f6da5f52fabb.jpg;[0.0, 8.186216354370117, 823.0231323242188, 868.0421142578125];lever on the circular saw;[543, 686, 609.4300000000001, 716];0.0028160981725215335
7;data/roboflow/solder_11_jpg.rf.7aa6405f7bb7683bab7f4c9be42ffc63.jpg;[111.78656005859375, 19.233184814453125, 495.49603271484375, 297.14208984375];grip on the solder iron;[364, 212.24, 419.89, 284];0.03761071206482844
8;data/roboflow/saw_4_jpg.rf.2e854c7822c53ccda24e718afee152d1.jpg;[81.8355484008789, 57.13594055175781, 966.7352294921875, 899.2246704101562];lever on the circular saw;[511, 506, 549, 600];0.00479357533039795
9;data/roboflow/screwdriver_15_jpg.rf.8acaf201eba6395a5242d168d1a5a978.jpg;[816.265869140625, 728.78466796875, 1087.0738525390625, 974.4326782226562];grip on the screwdriver;[864, 251, 1064, 426];0.0
10;data/roboflow/allen_9_jpg.rf.df991db918e51a8a83d037dfcec94b82.jpg;[267.1835632324219, 101.81482696533203, 444.2420654296875, 309.7861633300781];grip on the allen key;[271, 223.33000000000004, 426.83000000000004, 425];0.2459517136010706
11;data/roboflow/glue_7_jpg.rf.5bb8f616e9372edbbeddb27fc765e336.jpg;[210.3251190185547, 17.80579376220703, 582.2211303710938, 326.25299072265625];lever on the glue gun;[331, 142.06, 343.19, 178];0.0038192618077391573
12;data/roboflow/drill_12_jpg.rf.86686d019ed7cf722ad3d8a677027769.jpg;[10.11190414428711, 1.6003999710083008, 193.23550415039062, 163.74264526367188];lever on the drill;[114, 82.51, 125.62, 89];0.002539863194304838
